Bmax (T) =,0.005808325605831698,Freq(Hz) =,10000.0,Hc =,nan,Br (T) =,0.0037101723937891253,Hmax =,nan,µr =,4300,W(J/m³) =,nan,P(W/m³) =,nan
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,nan,-1.8559130025585518e-06,377.05664405884386
4e-08,nan,1.1335818615187522e-05,377.06456040195866
8e-08,nan,2.4863998191059624e-05,375.31121813466893
1.2e-07,nan,3.827109620088113e-05,374.8189310964619
1.6e-07,nan,5.187139539806193e-05,374.5679280545006
2e-07,nan,6.556019000212462e-05,373.9112542028791
2.4e-07,nan,7.910904607493145e-05,374.33229045461724
2.8e-07,nan,9.407779854525604e-05,373.5667770868986
3.2e-07,nan,0.00011000974494879912,372.5361668769354
3.6e-07,nan,0.00012625183880636602,372.36233770557385
4e-07,nan,0.00014249856419924615,371.5373839515426
4.4e-07,nan,0.00015724268720686887,370.93818505240324
4.8e-07,nan,0.00017182768389408098,371.7964902442078
5.2e-07,nan,0.00018779172022086638,370.4701520415357
5.6e-07,nan,0.00020333908378141892,370.6969794431653
6e-07,nan,0.0002184456244273175,370.09823666804465
6.4e-07,nan,0.0002328999456539002,369.9530146836899
6.8e-07,nan,0.00024690285759939944,368.9013511085408
7.2e-07,nan,0.0002607716204327844,368.2745630109808
7.6e-07,nan,0.0002745694215286882,366.65702484432023
8e-07,nan,0.00028992920790904677,366.811425331685
8.4e-07,nan,0.00030523573163330114,365.7811050394697
8.8e-07,nan,0.00032020762693115974,364.54604118472497
9.2e-07,nan,0.0003360677845373436,364.3820510721191
9.6e-07,nan,0.0003506934725705233,364.1844699920937
1e-06,nan,0.0003643462073639323,363.8141664669598
1.04e-06,nan,0.0003782283685673305,363.590615806071
1.08e-06,nan,0.000392001688690863,361.6087700501701
1.12e-06,nan,0.00040590915792650985,361.00419968009464
1.16e-06,nan,0.00042088105322436845,359.90432923707846
1.2e-06,nan,0.00043600165388818355,359.5063333792567
1.24e-06,nan,0.0004515776337204935,360.43408541384247
1.28e-06,nan,0.0004673479726239925,359.92878171410916
1.32e-06,nan,0.00048142995149377024,361.07975735853523
1.36e-06,nan,0.0004959032950975337,360.58866528781397
1.4e-06,nan,0.0005117584903444534,360.48203900082757
1.44e-06,nan,0.000527220501325658,361.6755063357586
1.48e-06,nan,0.0005437643066264997,360.857493629623
1.52e-06,nan,0.0005589009522519356,360.952930903517
1.56e-06,nan,0.000572589746855999,360.50878160467306
1.6e-06,nan,0.0005870425793748024,358.9652278658784
1.64e-06,nan,0.0006006910134568485,360.79661936672187
1.68e-06,nan,0.0006150293808886195,360.01994580393347
1.72e-06,nan,0.0006297910375656437,360.9619379628721
1.76e-06,nan,0.0006435688238125147,361.90114030884934
1.8e-06,nan,0.0006569474709625529,361.0807613724903
1.84e-06,nan,0.0006699392195019445,363.3303670438684
1.88e-06,nan,0.0006833499565752265,362.82680600298295
1.92e-06,nan,0.0006967436562150333,363.3560927761055
1.96e-06,nan,0.0007093710021724428,362.69989562571243
2e-06,nan,0.0007233309070043164,362.79026884573466
2.04e-06,nan,0.0007380321883102904,362.0899515011024
2.08e-06,nan,0.0007535459732398207,361.7705770424175
2.12e-06,nan,0.0007689171730464868,360.65157391447525
2.16e-06,nan,0.0007832593449536944,361.69604646213594
2.2e-06,nan,0.0007975899380226183,360.4721551140363
2.24e-06,nan,0.0008109618032816628,360.8274405771344
2.28e-06,nan,0.00082486414474607,360.2528724246548
2.32e-06,nan,0.0008402763667226553,360.72870586118114
2.36e-06,nan,0.0008548836940265569,360.9173499535812
2.4e-06,nan,0.0008683074986459011,360.9218357109036
2.44e-06,nan,0.000882338199803281,360.7222470001158
2.48e-06,nan,0.0008958371014594932,361.28071324993675
2.52e-06,nan,0.0009097389466879739,361.1891431759779
2.56e-06,nan,0.0009248846899720615,361.66233865885687
2.6e-06,nan,0.0009390526830690891,360.8506361564757
2.64e-06,nan,0.0009524617660226156,360.13826714452
2.68e-06,nan,0.0009665956842526938,359.83645097838706
2.72e-06,nan,0.0009814210245402768,358.24494208883897
2.76e-06,nan,0.000996776675621248,357.65563846966234
2.8e-06,nan,0.0010117811570782766,358.44837280551087
2.84e-06,nan,0.0010258585044127413,358.23276832345005
2.88e-06,nan,0.0010411580808340252,359.349356545766
2.92e-06,nan,0.001055338810653164,359.9088716127556
2.96e-06,nan,0.0010686949617745379,360.3940856011333
3e-06,nan,0.0010830783212636395,359.84907287519934
3.04e-06,nan,0.001097031444204519,360.3983879507297
3.08e-06,nan,0.0011129923377037703,360.26824749756156
3.12e-06,nan,0.0011296903069657597,359.42585893906045
3.16e-06,nan,0.0011456210954854738,360.0907458278758
3.2e-06,nan,0.0011614582608270663,359.99506281890433
3.24e-06,nan,0.0011752924525575755,360.4521743700536
3.28e-06,nan,0.0011889175635510785,361.13689716808636
3.32e-06,nan,0.0012033586518196235,361.2208161438839
3.36e-06,nan,0.0012186666642516565,361.5453382063674
3.4e-06,nan,0.0012351881389358085,362.29296121649656
3.44e-06,nan,0.0012492793808762137,362.9679480403977
3.48e-06,nan,0.0012633491192598064,364.76084576187543
3.52e-06,nan,0.0012783248190331008,364.54719509707724
3.56e-06,nan,0.001292812388066755,365.49794393863044
3.6e-06,nan,0.0013091682853634515,365.6949829370035
3.64e-06,nan,0.0013232242945530788,365.19467073723956
3.68e-06,nan,0.001336194374123683,365.6527388680272
3.72e-06,nan,0.001350358562745274,364.9834270351157
3.76e-06,nan,0.0013635676626204461,363.9557560400762
3.8e-06,nan,0.0013772362769635003,363.3388987920113
3.84e-06,nan,0.001390804817061389,362.6700728443667
3.88e-06,nan,0.0014053454833391718,362.43067112917214
3.92e-06,nan,0.0014198930969199265,361.73577926754945
3.96e-06,nan,0.0014344635373532957,360.5078500949769
4e-06,nan,0.0014491873146879346,359.6711232974857
4.04e-06,nan,0.0014628463351364109,359.45191519738745
4.08e-06,nan,0.0014772224164985917,360.57646119027737
4.12e-06,nan,0.001491931472167413,360.39119305105237
