entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
2.8219845,-0.00061000662,0,10.096766,28380.055,31415.893,0,-0.25252524,-2.3368871,-46.582779,-0.17074212,-41.256847,9371.3828,-0.17300943,-40.974361
2.821996,-0.00015522832,0.00050265429,10.184855,28380.113,31415.893,1.6e-08,-0.25252524,-2.3536096,-46.582779,-0.17059094,-41.20179,9438.7578,-0.17221136,-40.807888
2.8220036,0.00029956194,0.0010053054,10.273005,28379.992,31415.695,3.2e-08,-0.25252524,-2.3703172,-46.582779,-0.17043868,-41.145676,9506.0723,-0.17149876,-40.641026
2.8220072,0.00075433927,0.0015079501,10.361214,28379.691,31415.299,4.8e-08,-0.25252524,-2.3870099,-46.582779,-0.17028534,-41.088505,9573.3271,-0.17102726,-40.473782
2.8220065,0.0012091228,0.0020105855,10.449478,28379.211,31414.703,6.4e-08,-0.25252524,-2.4036875,-46.582779,-0.17013092,-41.030273,9640.5215,-0.16973785,-40.306164
2.822001,0.0016638878,0.002513208,10.537796,28378.551,31413.908,8e-08,-0.25252524,-2.4203498,-46.582779,-0.16997544,-40.970982,9707.6543,-0.16897184,-40.138191
2.8219905,0.0021186529,0.0030158146,10.626164,28377.711,31412.916,9.6e-08,-0.25252524,-2.4369969,-46.582779,-0.16981888,-40.910629,9774.7256,-0.16850032,-39.969872
2.8219745,0.002573394,0.0035184023,10.714581,28376.691,31411.727,1.12e-07,-0.25252524,-2.4536285,-46.582779,-0.16966124,-40.849213,9841.7344,-0.16701254,-39.801212
2.8219528,0.0030281295,0.0040209675,10.803041,28375.494,31410.338,1.28e-07,-0.25252524,-2.4702446,-46.582779,-0.16950254,-40.786732,9908.6807,-0.16632588,-39.632233
2.8219247,0.0034828351,0.0045235078,10.891544,28374.115,31408.75,1.44e-07,-0.25252524,-2.4868453,-46.582779,-0.16934276,-40.72319,9975.5645,-0.16503952,-39.462936
2.8218901,0.0039375294,0.0050260192,10.980085,28372.559,31406.965,1.6e-07,-0.25252524,-2.5034301,-46.582779,-0.16918191,-40.658577,10042.386,-0.16362347,-39.293335
2.8218484,0.004392188,0.0055284989,11.068663,28370.822,31404.98,1.76e-07,-0.25252524,-2.519999,-46.582779,-0.16902,-40.592903,10109.143,-0.16270943,-39.123444
2.8217995,0.0048468299,0.0060309432,11.157274,28368.904,31402.797,1.92e-07,-0.25252524,-2.5365522,-46.582779,-0.16885701,-40.526161,10175.835,-0.16195868,-38.953274
2.8217425,0.0053014299,0.0065333499,11.245915,28366.809,31400.416,2.08e-07,-0.25252524,-2.5530894,-46.582779,-0.16869296,-40.458355,10242.463,-0.16142766,-38.782829
2.8216774,0.0057560075,0.0070357155,11.334583,28364.533,31397.838,2.24e-07,-0.25252524,-2.5696104,-46.582779,-0.16852786,-40.389481,10309.026,-0.16057009,-38.612129
2.8216038,0.0062105376,0.0075380364,11.423277,28362.078,31395.059,2.4e-07,-0.25252524,-2.5861151,-46.582779,-0.16836166,-40.319538,10375.524,-0.15996277,-38.441181
2.8215213,0.0066650398,0.0080403099,11.511992,28359.445,31392.084,2.56e-07,-0.25252524,-2.6026034,-46.582779,-0.16819443,-40.248535,10441.956,-0.1585879,-38.269997
2.821429,0.0071194884,0.0085425321,11.600725,28356.631,31388.91,2.72e-07,-0.25252524,-2.6190755,-46.582779,-0.16802612,-40.176464,10508.321,-0.1571871,-38.098587
2.821327,0.0075739031,0.0090447012,11.689475,28353.639,31385.537,2.88e-07,-0.25252524,-2.6355309,-46.582779,-0.16785675,-40.103329,10574.621,-0.15695517,-37.926964
2.8212147,0.0080282595,0.0095468126,11.778237,28350.465,31381.967,3.04e-07,-0.25252524,-2.6519697,-46.582779,-0.16768633,-40.029133,10640.853,-0.1554735,-37.755135
2.8210919,0.0084825754,0.010048863,11.867009,28347.113,31378.197,3.2e-07,-0.25252524,-2.6683917,-46.582779,-0.16751485,-39.953873,10707.018,-0.15445571,-37.583111
2.8209579,0.0089368271,0.010550851,11.95579,28343.582,31374.23,3.36e-07,-0.25252524,-2.6847968,-46.582779,-0.16734229,-39.877556,10773.114,-0.15299082,-37.410908
2.8208122,0.0093910331,0.011052772,12.044573,28339.871,31370.064,3.52e-07,-0.25252524,-2.701185,-46.582779,-0.16716869,-39.800175,10839.142,-0.15237892,-37.238533
2.8206549,0.0098451693,0.011554623,12.133359,28335.982,31365.701,3.68e-07,-0.25252524,-2.7175562,-46.582779,-0.16699404,-39.721737,10905.102,-0.15164952,-37.065994
2.8204851,0.010299253,0.012056401,12.222142,28331.914,31361.141,3.84e-07,-0.25252524,-2.7339101,-46.582779,-0.16681832,-39.642246,10970.992,-0.15068361,-36.893311
2.8203027,0.010753262,0.012558104,12.310923,28327.664,31356.381,4e-07,-0.25252524,-2.750247,-46.582779,-0.16664156,-39.561699,11036.812,-0.150647,-36.720486
2.8201072,0.011207214,0.013059726,12.399694,28323.238,31351.422,4.16e-07,-0.25252524,-2.7665663,-46.582779,-0.16646375,-39.480103,11102.563,-0.14804834,-36.547531
