entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
2.9977374,-0.00039246303,0,10.017115,30134.139,31415.893,0,-0.25252524,-2.3261995,-46.582779,-0.18270744,-43.235725,9314.3008,-0.20486923,-46.75642
2.9977522,9.0601818e-05,0.00050265429,10.107207,30134.107,31415.893,1.6e-08,-0.25252524,-2.3440952,-46.582779,-0.18255691,-43.196056,9386.4033,-0.20409559,-46.56039
2.9977634,0.00057368341,0.0010053054,10.197402,30133.885,31415.695,3.2e-08,-0.25252524,-2.3619761,-46.582779,-0.18240522,-43.155331,9458.4453,-0.20296487,-46.363846
2.9977705,0.0010567443,0.0015079501,10.287696,30133.473,31415.299,4.8e-08,-0.25252524,-2.3798423,-46.582779,-0.18225239,-43.113544,9530.4277,-0.20174566,-46.166805
2.9977729,0.0015398156,0.0020105855,10.378087,30132.869,31414.703,6.4e-08,-0.25252524,-2.3976932,-46.582779,-0.18209839,-43.070694,9602.3496,-0.20116276,-45.96928
2.9977708,0.0020228601,0.002513208,10.468573,30132.074,31413.908,8e-08,-0.25252524,-2.415529,-46.582779,-0.18194325,-43.026775,9674.21,-0.200647,-45.771282
2.9977632,0.002505909,0.0030158146,10.559151,30131.09,31412.916,9.6e-08,-0.25252524,-2.4333496,-46.582779,-0.18178697,-42.981785,9746.0098,-0.19888149,-45.572834
2.9977498,0.002988925,0.0035184023,10.649818,30129.914,31411.727,1.12e-07,-0.25252524,-2.4511547,-46.582779,-0.18162952,-42.935715,9817.7471,-0.19786675,-45.373943
2.9977303,0.0034719394,0.0040209675,10.740575,30128.547,31410.338,1.28e-07,-0.25252524,-2.4689445,-46.582779,-0.18147095,-42.888569,9889.4219,-0.19722739,-45.174629
2.9977045,0.0039549144,0.0045235078,10.831415,30126.99,31408.75,1.44e-07,-0.25252524,-2.4867187,-46.582779,-0.18131121,-42.840343,9961.0342,-0.19638661,-44.974903
2.9976716,0.004437882,0.0050260192,10.922338,30125.242,31406.965,1.6e-07,-0.25252524,-2.504477,-46.582779,-0.18115033,-42.791027,10032.583,-0.19474471,-44.774784
2.9976313,0.0049208044,0.0055284989,11.013341,30123.305,31404.98,1.76e-07,-0.25252524,-2.5222197,-46.582779,-0.18098831,-42.740627,10104.067,-0.19319437,-44.57428
2.9975832,0.0054037129,0.0060309432,11.104422,30121.176,31402.797,1.92e-07,-0.25252524,-2.5399463,-46.582779,-0.18082514,-42.689137,10175.489,-0.19251229,-44.373413
2.9975266,0.0058865701,0.0065333499,11.195577,30118.855,31400.416,2.08e-07,-0.25252524,-2.557657,-46.582779,-0.18066084,-42.636551,10246.845,-0.19162877,-44.172192
2.9974616,0.0063694073,0.0070357155,11.286805,30116.346,31397.838,2.24e-07,-0.25252524,-2.5753515,-46.582779,-0.1804954,-42.58287,10318.137,-0.19018371,-43.970631
2.9973872,0.0068521872,0.0075380364,11.378102,30113.645,31395.059,2.4e-07,-0.25252524,-2.5930297,-46.582779,-0.1803288,-42.528091,10389.362,-0.18901944,-43.768749
2.9973032,0.0073349411,0.0080403099,11.469467,30110.754,31392.084,2.56e-07,-0.25252524,-2.6106915,-46.582779,-0.18016109,-42.472214,10460.521,-0.18776971,-43.566555
