entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
1.2458665,-0.00060478522,0,2.2227585,12852.006,31415.893,0,-0.1010101,-1.232805,-18.633112,-0.075999491,-14.272879,4921.6064,-0.048708152,-18.540407
1.2459177,-0.00039843889,0.00050265429,2.2703741,12852.618,31415.893,1.6e-08,-0.1010101,-1.2330253,-18.633112,-0.075920016,-14.278904,4922.4937,-0.047611315,-18.50354
1.2459764,-0.0001920662,0.0010053054,2.3179312,12853.539,31415.695,3.2e-08,-0.1010101,-1.233668,-18.633112,-0.07584051,-14.284966,4925.083,-0.047766961,-18.46649
1.2460428,1.4302071e-05,0.0015079501,2.3654311,12853.562,31415.299,4.8e-08,-0.1010101,-1.2344383,-18.633112,-0.075760953,-14.291064,4928.1865,-0.048021484,-18.429256
1.2461174,0.00022069358,0.0020105855,2.4128749,12854.038,31414.703,6.4e-08,-0.1010101,-1.2353803,-18.633112,-0.075681351,-14.297194,4931.9819,-0.047444075,-18.391842
1.2462001,0.00042707284,0.002513208,2.4602637,12854.139,31413.908,8e-08,-0.1010101,-1.236864,-18.633112,-0.07560166,-14.303355,4937.9595,-0.047570422,-18.354248
1.2462913,0.00063347252,0.0030158146,2.5075984,12853.43,31412.916,9.6e-08,-0.1010101,-1.2385964,-18.633112,-0.075521871,-14.309545,4944.9395,-0.046434522,-18.316471
1.2463914,0.00083984982,0.0035184023,2.5548797,12852.96,31411.727,1.12e-07,-0.1010101,-1.2406139,-18.633112,-0.075441964,-14.315759,4953.0684,-0.046406444,-18.278517
1.2465005,0.0010462342,0.0040209675,2.6021092,12852.574,31410.338,1.28e-07,-0.1010101,-1.2430365,-18.633112,-0.075361907,-14.321997,4962.8291,-0.046568803,-18.240385
1.2466187,0.0012525957,0.0045235078,2.6492875,12852.485,31408.75,1.44e-07,-0.1010101,-1.245597,-18.633112,-0.075281695,-14.328255,4973.145,-0.046537064,-18.202074
1.2467464,0.0014589701,0.0050260192,2.6964154,12852.729,31406.965,1.6e-07,-0.1010101,-1.2485029,-18.633112,-0.07520131,-14.334531,4984.8525,-0.045901671,-18.163588
1.2468837,0.0016653301,0.0055284989,2.7434945,12852.852,31404.98,1.76e-07,-0.1010101,-1.2516429,-18.633112,-0.075120725,-14.340823,4997.5044,-0.046599932,-18.124926
1.2470309,0.0018717092,0.0060309432,2.7905254,12852.961,31402.797,1.92e-07,-0.1010101,-1.2551512,-18.633112,-0.075039923,-14.347128,5011.6387,-0.046162296,-18.086088
1.2471879,0.0020780733,0.0065333499,2.8375092,12851.809,31400.416,2.08e-07,-0.1010101,-1.2589645,-18.633112,-0.074958891,-14.353443,5027.0029,-0.045432907,-18.047077
1.2473549,0.0022844442,0.0070357155,2.8844469,12851.456,31397.838,2.24e-07,-0.1010101,-1.2631074,-18.633112,-0.074877597,-14.359766,5043.6943,-0.045789361,-18.007893
1.247532,0.0024907871,0.0075380364,2.9313395,12849.987,31395.059,2.4e-07,-0.1010101,-1.2674508,-18.633112,-0.074796028,-14.366095,5061.1943,-0.045442671,-17.968536
1.2477195,0.00269713,0.0080403099,2.9781878,12847.617,31392.084,2.56e-07,-0.1010101,-1.2718849,-18.633112,-0.074714184,-14.372425,5079.0596,-0.045492113,-17.929008
1.2479173,0.0029034244,0.0085425321,3.0249927,12845.392,31388.91,2.72e-07,-0.1010101,-1.276774,-18.633112,-0.074632034,-14.378755,5098.7573,-0.044398326,-17.889311
1.2481254,0.0031096989,0.0090447012,3.0717556,12844.563,31385.537,2.88e-07,-0.1010101,-1.281917,-18.633112,-0.074549563,-14.385081,5119.4785,-0.044199958,-17.849443
1.2483441,0.0033159347,0.0095468126,3.1184771,12843.402,31381.967,3.04e-07,-0.1010101,-1.2871684,-18.633112,-0.074466757,-14.391402,5140.6362,-0.044181034,-17.809408
1.2485731,0.00352217,0.010048863,3.1651583,12841.688,31378.197,3.2e-07,-0.1010101,-1.292661,-18.633112,-0.074383602,-14.397714,5162.7661,-0.044724874,-17.769205
1.2488124,0.0037283658,0.010550851,3.2117999,12840.11,31374.23,3.36e-07,-0.1010101,-1.2984228,-18.633112,-0.074300088,-14.404015,5185.981,-0.043712273,-17.728836
1.2490623,0.0039345515,0.011052772,3.2584033,12838.985,31370.064,3.52e-07,-0.1010101,-1.3045493,-18.633112,-0.074216187,-14.4103,5210.6646,-0.044392224,-17.688301
1.2493225,0.0041406997,0.011554623,3.3049688,12836.852,31365.701,3.68e-07,-0.1010101,-1.3109993,-18.633112,-0.074131884,-14.416569,5236.6514,-0.044160895,-17.647602
1.2495931,0.0043468368,0.012056401,3.3514979,12835.09,31361.141,3.84e-07,-0.1010101,-1.3175685,-18.633112,-0.074047156,-14.422817,5263.1187,-0.043820307,-17.606739
1.2498739,0.0045529269,0.012558104,3.3979912,12832.928,31356.381,4e-07,-0.1010101,-1.3242692,-18.633112,-0.073962003,-14.429042,5290.1162,-0.04229499,-17.565714
1.2501647,0.0047590011,0.013059726,3.4444497,12831.458,31351.422,4.16e-07,-0.1010101,-1.3310498,-18.633112,-0.073876418,-14.435241,5317.4351,-0.042586748,-17.524527
1.2504655,0.0049650315,0.013561266,3.4908741,12829.222,31346.268,4.32e-07,-0.1010101,-1.3380693,-18.633112,-0.073790386,-14.44141,5345.7168,-0.042925503,-17.483179
1.2507763,0.0051710466,0.014062721,3.5372655,12826.949,31340.912,4.48e-07,-0.1010101,-1.3451195,-18.633112,-0.073703907,-14.447548,5374.1221,-0.042437818,-17.441671
1.2510966,0.00537701,0.014564087,3.5836248,12824.018,31335.361,4.64e-07,-0.1010101,-1.3523759,-18.633112,-0.073616959,-14.45365,5403.3579,-0.041837215,-17.400007
1.2514265,0.0055829464,0.015065361,3.6299527,12821.216,31329.611,4.8e-07,-0.1010101,-1.3598714,-18.633112,-0.073529534,-14.459714,5433.5576,-0.042147893,-17.358183
1.2517657,0.0057888213,0.015566539,3.67625,12818.553,31323.664,4.96e-07,-0.1010101,-1.3674662,-18.633112,-0.073441632,-14.465736,5464.1572,-0.041754205,-17.316204
1.2521139,0.0059946682,0.016067619,3.7225177,12816.723,31317.52,5.12e-07,-0.1010101,-1.3751624,-18.633112,-0.073353231,-14.471715,5495.165,-0.041249428,-17.274069
1.2524711,0.0062004654,0.016568597,3.7687566,12814.603,31311.176,5.28e-07,-0.1010101,-1.3830047,-18.633112,-0.073264331,-14.477646,5526.7617,-0.040690329,-17.231779
1.2528369,0.0064062453,0.017069472,3.8149676,12811.577,31304.635,5.44e-07,-0.1010101,-1.3908924,-18.633112,-0.073174916,-14.483526,5558.5415,-0.040910672,-17.189337
1.253211,0.0066119675,0.017570239,3.8611515,12808.349,31297.896,5.6e-07,-0.1010101,-1.3988314,-18.633112,-0.073085003,-14.489352,5590.5273,-0.040653706,-17.146742
1.2535932,0.0068176552,0.018070893,3.9073086,12805.743,31290.959,5.76e-07,-0.1010101,-1.4066826,-18.633112,-0.072994575,-14.495122,5622.1606,-0.03988586,-17.103994
1.2539831,0.007023281,0.018571435,3.9534404,12802.087,31283.824,5.92e-07,-0.1010101,-1.4146992,-18.633112,-0.072903633,-14.500832,5654.459,-0.040349741,-17.061098
1.2543806,0.0072288709,0.019071858,3.9995472,12798.927,31276.494,6.08e-07,-0.1010101,-1.4226718,-18.633112,-0.072812177,-14.506478,5686.5811,-0.040021364,-17.018053
1.2547852,0.007434391,0.019572163,4.04563,12794.753,31268.965,6.24e-07,-0.1010101,-1.4309392,-18.633112,-0.0727202,-14.512058,5719.8901,-0.04036561,-16.974859
1.2551966,0.0076398668,0.020072343,4.0916896,12791.629,31261.236,6.4e-07,-0.1010101,-1.4391942,-18.633112,-0.072627693,-14.517568,5753.1499,-0.039326761,-16.931519
1.2556144,0.0078452695,0.020572394,4.1377263,12787.915,31253.312,6.56e-07,-0.1010101,-1.4473079,-18.633112,-0.072534651,-14.523005,5785.8398,-0.039391462,-16.888031
1.2560383,0.0080506336,0.021072319,4.1837411,12785.685,31245.191,6.72e-07,-0.1010101,-1.4554435,-18.633112,-0.072441094,-14.528366,5818.6187,-0.038784754,-16.8444
