entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
3.0329344,-0.0007726741,0,9.8987274,30481.664,31415.893,0,-0.25252524,-2.3290389,-46.582779,-0.18509495,-43.612583,9315.6133,-0.21307108,-48.047009
3.0329497,-0.00028388712,0.00050265429,9.9891729,30481.768,31415.893,1.6e-08,-0.25252524,-2.3471673,-46.582779,-0.18494423,-43.57563,9388.6523,-0.21162908,-47.844044
3.0329609,0.00020491934,0.0010053054,10.079731,30481.682,31415.695,3.2e-08,-0.25252524,-2.3652809,-46.582779,-0.18479234,-43.537624,9461.6318,-0.21020997,-47.640541
3.032968,0.00069370674,0.0015079501,10.1704,30481.4,31415.299,4.8e-08,-0.25252524,-2.3833795,-46.582779,-0.18463928,-43.498562,9534.5518,-0.20995972,-47.43652
3.0329707,0.0011825074,0.0020105855,10.261178,30480.928,31414.703,6.4e-08,-0.25252524,-2.401463,-46.582779,-0.18448505,-43.458443,9607.4102,-0.20873593,-47.231987
3.0329685,0.0016712828,0.002513208,10.352061,30480.26,31413.908,8e-08,-0.25252524,-2.4195313,-46.582779,-0.18432966,-43.417255,9680.208,-0.2073748,-47.026966
3.0329607,0.0021600651,0.0030158146,10.443049,30479.4,31412.916,9.6e-08,-0.25252524,-2.4375844,-46.582779,-0.18417311,-43.375004,9752.9443,-0.2054155,-46.821468
3.0329473,0.0026488164,0.0035184023,10.534139,30478.348,31411.727,1.12e-07,-0.25252524,-2.4556222,-46.582779,-0.18401539,-43.33168,9825.6182,-0.20495011,-46.615513
3.0329275,0.0031375682,0.0040209675,10.625328,30477.104,31410.338,1.28e-07,-0.25252524,-2.4736443,-46.582779,-0.1838565,-43.287281,9898.2295,-0.20457014,-46.409111
3.032901,0.0036262828,0.0045235078,10.716615,30475.664,31408.75,1.44e-07,-0.25252524,-2.4916508,-46.582779,-0.18369646,-43.241802,9970.7783,-0.20235297,-46.202278
3.0328677,0.0041149915,0.0050260192,10.807996,30474.033,31406.965,1.6e-07,-0.25252524,-2.5096416,-46.582779,-0.18353526,-43.19524,10043.264,-0.20047913,-45.995033
3.0328267,0.0046036569,0.0055284989,10.899468,30472.209,31404.98,1.76e-07,-0.25252524,-2.5276165,-46.582779,-0.1833729,-43.147594,10115.685,-0.19950254,-45.787392
3.0327778,0.0050923107,0.0060309432,10.991032,30470.191,31402.797,1.92e-07,-0.25252524,-2.5455756,-46.582779,-0.18320939,-43.098858,10188.041,-0.19843288,-45.579365
3.0327206,0.0055809151,0.0065333499,11.082683,30467.982,31400.416,2.08e-07,-0.25252524,-2.5635185,-46.582779,-0.1830447,-43.04903,10260.334,-0.19733573,-45.370972
3.0326543,0.0060695009,0.0070357155,11.174418,30465.578,31397.838,2.24e-07,-0.25252524,-2.5814452,-46.582779,-0.18287887,-42.998108,10332.561,-0.19673452,-45.162224
3.0325787,0.0065580318,0.0075380364,11.266237,30462.982,31395.059,2.4e-07,-0.25252524,-2.5993557,-46.582779,-0.18271188,-42.946087,10404.722,-0.19581439,-44.95314
3.0324931,0.0070465375,0.0080403099,11.358135,30460.195,31392.084,2.56e-07,-0.25252524,-2.6172495,-46.582779,-0.18254374,-42.892971,10476.816,-0.19380628,-44.743736
3.0323975,0.0075349822,0.0085425321,11.450111,30457.213,31388.91,2.72e-07,-0.25252524,-2.6351271,-46.582779,-0.18237445,-42.838749,10548.845,-0.19324778,-44.534023
3.0322909,0.0080233961,0.0090447012,11.542163,30454.039,31385.537,2.88e-07,-0.25252524,-2.652988,-46.582779,-0.18220401,-42.783428,10620.807,-0.19213538,-44.32402
3.0321732,0.0085117426,0.0095468126,11.634287,30450.672,31381.967,3.04e-07,-0.25252524,-2.6708319,-46.582779,-0.18203241,-42.726997,10692.7,-0.19089022,-44.113739
3.0320435,0.0090000518,0.010048863,11.72648,30447.111,31378.197,3.2e-07,-0.25252524,-2.6886592,-46.582779,-0.18185966,-42.669464,10764.526,-0.18946502,-43.903198
3.0319018,0.0094882865,0.010550851,11.818742,30443.359,31374.23,3.36e-07,-0.25252524,-2.7064693,-46.582779,-0.18168576,-42.610817,10836.283,-0.18885159,-43.692413
3.0317473,0.0099764792,0.011052772,11.911068,30439.414,31370.064,3.52e-07,-0.25252524,-2.7242625,-46.582779,-0.18151072,-42.551064,10907.972,-0.18790093,-43.481396
3.0315797,0.010464591,0.011554623,12.003456,30435.275,31365.701,3.68e-07,-0.25252524,-2.7420382,-46.582779,-0.18133453,-42.4902,10979.592,-0.18554339,-43.270161
3.0313985,0.010952654,0.012056401,12.095904,30430.945,31361.141,3.84e-07,-0.25252524,-2.7597969,-46.582779,-0.18115719,-42.428223,11051.141,-0.18468124,-43.058727
3.0312033,0.011440631,0.012558104,12.188409,30426.422,31356.381,4e-07,-0.25252524,-2.7775381,-46.582779,-0.18097872,-42.365131,11122.62,-0.18351085,-42.847103
3.0309932,0.011928553,0.013059726,12.280969,30421.707,31351.422,4.16e-07,-0.25252524,-2.7952616,-46.582779,-0.18079908,-42.300926,11194.028,-0.18231453,-42.635311
3.0307684,0.012416382,0.013561266,12.37358,30416.797,31346.268,4.32e-07,-0.25252524,-2.8129675,-46.582779,-0.18061833,-42.235611,11265.366,-0.18182318,-42.423363
3.0305278,0.012904149,0.014062721,12.46624,30411.697,31340.912,4.48e-07,-0.25252524,-2.8306556,-46.582779,-0.18043642,-42.169178,11336.632,-0.18053988,-42.211269
3.0302715,0.013391819,0.014564087,12.558947,30406.402,31335.361,4.64e-07,-0.25252524,-2.848326,-46.582779,-0.18025337,-42.101631,11407.825,-0.17968841,-41.99905
3.0299988,0.013879419,0.015065361,12.651697,30400.916,31329.611,4.8e-07,-0.25252524,-2.8659782,-46.582779,-0.18006919,-42.032974,11478.946,-0.17815943,-41.78672
3.0297091,0.014366916,0.015566539,12.744489,30395.238,31323.664,4.96e-07,-0.25252524,-2.8836124,-46.582779,-0.17988387,-41.9632,11549.995,-0.17634815,-41.574291
3.0294023,0.014854339,0.016067619,12.837319,30389.367,31317.52,5.12e-07,-0.25252524,-2.9012284,-46.582779,-0.17969741,-41.892311,11620.97,-0.17578661,-41.361778
3.0290775,0.015341652,0.016568597,12.930185,30383.303,31311.176,5.28e-07,-0.25252524,-2.9188261,-46.582779,-0.17950982,-41.820309,11691.871,-0.17476273,-41.149193
3.0287349,0.015828883,0.017069472,13.023085,30377.049,31304.635,5.44e-07,-0.25252524,-2.9364052,-46.582779,-0.1793211,-41.747196,11762.698,-0.17330393,-40.936554
3.0283735,0.016315999,0.017570239,13.116014,30370.6,31297.896,5.6e-07,-0.25252524,-2.9539659,-46.582779,-0.17913124,-41.672974,11833.45,-0.17171544,-40.723877
3.0279932,0.016803026,0.018070893,13.208973,30363.959,31290.959,5.76e-07,-0.25252524,-2.971508,-46.582779,-0.17894024,-41.597637,11904.127,-0.17120121,-40.511169
3.0275939,0.017289933,0.018571435,13.301955,30357.127,31283.824,5.92e-07,-0.25252524,-2.9890311,-46.582779,-0.17874812,-41.521194,11974.728,-0.17042299,-40.29845
3.0271745,0.017776744,0.019071858,13.394961,30350.102,31276.494,6.08e-07,-0.25252524,-3.0065355,-46.582779,-0.17855488,-41.443645,12045.253,-0.16889553,-40.085735
3.0267351,0.018263429,0.019572163,13.487987,30342.885,31268.965,6.24e-07,-0.25252524,-3.0240209,-46.582779,-0.17836049,-41.36499,12115.702,-0.16769005,-39.873032
3.0262754,0.018750014,0.020072343,13.581029,30335.477,31261.236,6.4e-07,-0.25252524,-3.0414872,-46.582779,-0.17816499,-41.285229,12186.073,-0.16670278,-39.660358
3.0257947,0.019236466,0.020572394,13.674087,30327.875,31253.312,6.56e-07,-0.25252524,-3.0589342,-46.582779,-0.17796837,-41.204365,12256.368,-0.16570024,-39.447731
3.0252931,0.01972281,0.021072319,13.767156,30320.082,31245.191,6.72e-07,-0.25252524,-3.0763619,-46.582779,-0.17777061,-41.122406,12326.584,-0.16423841,-39.235157
3.0247698,0.020209014,0.021572107,13.860233,30312.098,31236.873,6.88e-07,-0.25252524,-3.0937703,-46.582779,-0.17757173,-41.039345,12396.723,-0.16271706,-39.022652
3.0242248,0.020695107,0.022071762,13.953319,30303.92,31228.355,7.04e-07,-0.25252524,-3.1111588,-46.582779,-0.17737174,-40.955193,12466.782,-0.16130558,-38.810234
3.0236578,0.021181053,0.022571275,14.046408,30295.551,31219.643,7.2e-07,-0.25252524,-3.1285281,-46.582779,-0.17717062,-40.869946,12536.762,-0.16031526,-38.597908
3.0230682,0.021666881,0.023070646,14.139498,30286.992,31210.732,7.36e-07,-0.25252524,-3.1458774,-46.582779,-0.17696838,-40.783607,12606.663,-0.15910214,-38.385696
3.0224562,0.022152556,0.023569873,14.232587,30278.238,31201.623,7.52e-07,-0.25252524,-3.1632068,-46.582779,-0.17676502,-40.696186,12676.483,-0.15879391,-38.173607
3.021821,0.022638107,0.02406895,14.325672,30269.295,31192.318,7.68e-07,-0.25252524,-3.1805162,-46.582779,-0.17656055,-40.607681,12746.224,-0.1567629,-37.961655
3.0211627,0.023123499,0.024567876,14.418752,30260.16,31182.816,7.84e-07,-0.25252524,-3.1978056,-46.582779,-0.17635496,-40.518097,12815.883,-0.15614185,-37.749851
3.0204809,0.023608759,0.025066646,14.511822,30250.832,31173.117,8e-07,-0.25252524,-3.2150748,-46.582779,-0.17614827,-40.427433,12885.46,-0.15482192,-37.538212
3.0197756,0.024093857,0.025565257,14.604879,30241.314,31163.223,8.16e-07,-0.25252524,-3.2323239,-46.582779,-0.17594045,-40.335701,12954.956,-0.15351573,-37.326744
3.0190463,0.024578817,0.026063707,14.697924,30231.604,31153.129,8.32e-07,-0.25252524,-3.2495522,-46.582779,-0.17573152,-40.242897,13024.37,-0.15180059,-37.115467
3.0182931,0.025063606,0.026561992,14.790952,30221.703,31142.84,8.48e-07,-0.25252524,-3.2667601,-46.582779,-0.17552149,-40.149029,13093.7,-0.15098269,-36.904388
3.0175154,0.025548251,0.02706011,14.88396,30211.609,31132.354,8.64e-07,-0.25252524,-3.2839475,-46.582779,-0.17531036,-40.0541,13162.948,-0.15023804,-36.693527
3.0167134,0.026032722,0.027558057,14.976947,30201.326,31121.67,8.8e-07,-0.25252524,-3.3011141,-46.582779,-0.17509811,-39.958115,13232.112,-0.14850764,-36.482887
3.0158868,0.026517043,0.028055828,15.06991,30190.852,31110.791,8.96e-07,-0.25252524,-3.3182597,-46.582779,-0.17488475,-39.861076,13301.192,-0.14806665,-36.272488
3.0150354,0.02700118,0.028553424,15.162846,30180.184,31099.715,9.12e-07,-0.25252524,-3.3353844,-46.582779,-0.17467028,-39.762993,13370.188,-0.14722282,-36.062336
