entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
0.43970203,-9.1161499e-05,0,1.3186096,4884.4937,31415.893,0,-0.081784055,-0.62930173,-15.086526,-0.027013687,-8.8577566,2553.5911,0.013455001,-7.7578053
0.4397364,-1.3298658e-05,0.00050265429,1.3444887,4884.4941,31415.893,1.6e-08,-0.08163701,-0.62931377,-15.059401,-0.026973119,-8.8404627,2553.6396,0.013345744,-7.7430749
0.43977645,6.4567299e-05,0.0010053054,1.370352,4884.8408,31415.695,3.2e-08,-0.08176063,-0.62936336,-15.082204,-0.026932551,-8.823102,2553.8391,0.013905453,-7.7282858
0.43982244,0.00014243551,0.0015079501,1.3961991,4884.8687,31415.299,4.8e-08,-0.081531584,-0.62952244,-15.039953,-0.026891973,-8.8056755,2554.4802,0.013610034,-7.713438
0.43987462,0.0002203029,0.0020105855,1.4220299,4884.9062,31414.703,6.4e-08,-0.081304394,-0.62973303,-14.998043,-0.026851384,-8.7881823,2555.3286,0.014582965,-7.6985321
0.43993318,0.00029816676,0.002513208,1.4478441,4884.5249,31413.908,8e-08,-0.08141537,-0.63004267,-15.018515,-0.02681078,-8.7706242,2556.5762,0.013486739,-7.6835685
0.43999842,0.0003760274,0.0030158146,1.4736418,4884.4609,31412.916,9.6e-08,-0.081250444,-0.6304493,-14.988091,-0.026770152,-8.7529993,2558.2146,0.014060488,-7.6685467
0.44007048,0.00045388436,0.0035184023,1.4994226,4884.1221,31411.727,1.12e-07,-0.08125969,-0.63096017,-14.989798,-0.026729494,-8.7353106,2560.2729,0.01383221,-7.6534667
0.44014964,0.00053173734,0.0040209675,1.5251863,4883.9404,31410.338,1.28e-07,-0.081250757,-0.6315372,-14.988149,-0.026688801,-8.717556,2562.5977,0.014161809,-7.63833
0.44023603,0.00060958753,0.0045235078,1.5509328,4883.7183,31408.75,1.44e-07,-0.081192493,-0.63216627,-14.977401,-0.026648069,-8.6997375,2565.1323,0.014069643,-7.6231356
0.44032988,0.00068743486,0.0050260192,1.5766618,4883.6216,31406.965,1.6e-07,-0.081148408,-0.63279873,-14.969269,-0.026607297,-8.6818542,2567.6804,0.014328441,-7.6078839
0.44043136,0.00076527742,0.0055284989,1.6023732,4883.2158,31404.98,1.76e-07,-0.081027262,-0.63355875,-14.946921,-0.026566479,-8.6639071,2570.7427,0.014512772,-7.5925756
0.44054067,0.00084311521,0.0060309432,1.628067,4882.9805,31402.797,1.92e-07,-0.08069618,-0.63436902,-14.885847,-0.026525611,-8.6458969,2574.0071,0.013870663,-7.5772104
0.44065791,0.00092094968,0.0065333499,1.6537428,4882.7427,31400.416,2.08e-07,-0.080579348,-0.63529569,-14.864296,-0.026484687,-8.6278229,2577.7407,0.014253365,-7.5617886
0.44078326,0.00099878001,0.0070357155,1.6794004,4882.542,31397.838,2.24e-07,-0.080666892,-0.63625896,-14.880445,-0.026443703,-8.6096849,2581.6218,0.014310739,-7.5463109
0.44091687,0.0010766044,0.0075380364,1.7050397,4882.0781,31395.059,2.4e-07,-0.08050444,-0.6372745,-14.850477,-0.026402654,-8.591485,2585.7134,0.014069643,-7.5307765
0.44105881,0.0011544231,0.0080403099,1.7306607,4881.771,31392.084,2.56e-07,-0.080017686,-0.63835084,-14.760687,-0.026361538,-8.5732231,2590.0498,0.014565874,-7.5151868
0.44120926,0.001232238,0.0085425321,1.7562629,4881.5249,31388.91,2.72e-07,-0.080411032,-0.63946515,-14.833247,-0.026320351,-8.5548983,2594.5396,0.015084079,-7.4995408
0.44136822,0.0013100487,0.0090447012,1.7818463,4881.3145,31385.537,2.88e-07,-0.079802819,-0.64072269,-14.721051,-0.026279088,-8.5365124,2599.6062,0.015364849,-7.4838395
0.44153586,0.0013878542,0.0095468126,1.8074107,4880.8916,31381.967,3.04e-07,-0.080308691,-0.64206016,-14.814367,-0.026237741,-8.5180645,2604.9949,0.014557939,-7.4680829
0.4417122,0.0014656547,0.010048863,1.832956,4880.6792,31378.197,3.2e-07,-0.079850599,-0.64339411,-14.729865,-0.026196308,-8.4995556,2610.3694,0.014844813,-7.452271
0.44189727,0.0015434485,0.010550851,1.8584818,4880.1738,31374.23,3.36e-07,-0.079591349,-0.644786,-14.682042,-0.026154788,-8.4809856,2615.9773,0.015209205,-7.4364047
0.44209117,0.0016212334,0.011052772,1.8839881,4879.6758,31370.064,3.52e-07,-0.079717427,-0.64628851,-14.705299,-0.026113173,-8.4623556,2622.031,0.0154326,-7.4204831
0.44229385,0.0016990083,0.011554623,1.9094748,4878.9424,31365.701,3.68e-07,-0.079218037,-0.64788926,-14.613177,-0.026071459,-8.4436646,2628.4805,0.014727012,-7.4045072
0.44250539,0.0017767731,0.012056401,1.9349416,4878.4307,31361.141,3.84e-07,-0.079628341,-0.64951491,-14.688866,-0.026029641,-8.4249134,2635.03,0.015103,-7.3884773
0.44272575,0.0018545261,0.012558104,1.9603885,4877.5571,31356.381,4e-07,-0.079449855,-0.65119183,-14.65594,-0.025987716,-8.4061031,2641.7864,0.015123753,-7.3723931
0.4429549,0.0019322681,0.013059726,1.9858152,4876.9653,31351.422,4.16e-07,-0.079396829,-0.65288836,-14.646159,-0.025945684,-8.3872337,2648.6216,0.016202277,-7.3562551
0.44319284,0.0020100018,0.013561266,2.0112214,4876.394,31346.268,4.32e-07,-0.079584874,-0.65462244,-14.680847,-0.02590354,-8.3683052,2655.6084,0.016028931,-7.3400631
