entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
1.5887871,-0.00011744527,0,6.3684859,16037.951,31415.893,0,-0.18523425,-1.1676507,-34.169758,-0.098205753,-27.132332,4615.375,-0.076968901,-23.776747
1.5888271,0.00014059055,0.00050265429,6.4257679,16037.893,31415.893,1.6e-08,-0.18464623,-1.1772695,-34.061287,-0.098130174,-27.081917,4654.1289,-0.077015899,-23.732882
1.5888718,0.00039861904,0.0010053054,6.4830108,16037.733,31415.695,3.2e-08,-0.18510632,-1.1868808,-34.146156,-0.098053969,-27.031189,4692.853,-0.076706439,-23.688742
1.5889214,0.00065665139,0.0015079501,6.5402145,16037.472,31415.299,4.8e-08,-0.18430637,-1.1964846,-33.998592,-0.097977147,-26.98015,4731.5469,-0.076623432,-23.644329
1.5889759,0.0009146732,0.0020105855,6.5973787,16037.108,31414.703,6.4e-08,-0.18437804,-1.2060809,-34.011814,-0.097899713,-26.928801,4770.2104,-0.076589249,-23.599644
1.5890355,0.0011726955,0.002513208,6.6545033,16036.644,31413.908,8e-08,-0.18365747,-1.2156695,-33.878891,-0.097821653,-26.877146,4808.8433,-0.076116212,-23.554689
1.5891004,0.0014307041,0.0030158146,6.7115889,16036.076,31412.916,9.6e-08,-0.18353955,-1.2252505,-33.85714,-0.097742975,-26.825182,4847.4448,-0.075944088,-23.509464
1.5891705,0.0016887101,0.0035184023,6.7686343,16035.407,31411.727,1.12e-07,-0.18326673,-1.2348237,-33.806812,-0.097663686,-26.772915,4886.0156,-0.076149784,-23.46397
1.589246,0.0019466989,0.0040209675,6.8256397,16034.637,31410.338,1.28e-07,-0.18301472,-1.2443892,-33.760326,-0.097583771,-26.720343,4924.5547,-0.075640127,-23.418209
1.589327,0.0022046817,0.0045235078,6.8826051,16033.764,31408.75,1.44e-07,-0.18265483,-1.2539467,-33.693935,-0.097503245,-26.667469,4963.0625,-0.075331889,-23.372183
1.5894134,0.0024626444,0.0050260192,6.9395304,16032.79,31406.965,1.6e-07,-0.18259317,-1.2634964,-33.68256,-0.097422101,-26.614296,5001.5381,-0.074505448,-23.325891
1.5895054,0.0027205977,0.0055284989,6.9964151,16031.714,31404.98,1.76e-07,-0.1822325,-1.273038,-33.616028,-0.097340345,-26.560823,5039.9814,-0.074258246,-23.279337
1.5896032,0.0029785275,0.0060309432,7.0532594,16030.535,31402.797,1.92e-07,-0.18143255,-1.2825717,-33.468464,-0.097257972,-26.507053,5078.3926,-0.073486127,-23.232521
1.5897064,0.0032364447,0.0065333499,7.1100631,16029.256,31400.416,2.08e-07,-0.18120751,-1.2920972,-33.426952,-0.097174987,-26.452988,5116.771,-0.074072696,-23.185444
1.5898154,0.0034943353,0.0070357155,7.1668258,16027.874,31397.838,2.24e-07,-0.18168609,-1.3016145,-33.515236,-0.097091384,-26.398628,5155.1162,-0.074258246,-23.138107
1.5899299,0.0037522099,0.0075380364,7.2235479,16026.391,31395.059,2.4e-07,-0.18102562,-1.3111236,-33.393402,-0.09700717,-26.343975,5193.4287,-0.073390298,-23.090513
1.5900502,0.0040100547,0.0080403099,7.2802286,16024.805,31392.084,2.56e-07,-0.18042913,-1.3206245,-33.283367,-0.096922345,-26.289032,5231.708,-0.073740654,-23.042662
1.590176,0.0042678802,0.0085425321,7.3368683,16023.118,31388.91,2.72e-07,-0.18014476,-1.330117,-33.230907,-0.096836902,-26.233801,5269.9531,-0.072909936,-22.994555
1.5903074,0.0045256726,0.0090447012,7.3934665,16021.329,31385.537,2.88e-07,-0.1801409,-1.3396012,-33.230198,-0.096750855,-26.17828,5308.165,-0.073368937,-22.946192
1.5904442,0.0047834427,0.0095468126,7.4500237,16019.438,31381.967,3.04e-07,-0.1793579,-1.3490767,-33.085758,-0.09666419,-26.122475,5346.3423,-0.073003329,-22.897579
1.5905864,0.0050411765,0.010048863,7.5065389,16017.446,31378.197,3.2e-07,-0.17962301,-1.3585439,-33.134663,-0.096576922,-26.066385,5384.4854,-0.07229957,-22.848715
1.590734,0.0052988841,0.010550851,7.5630121,16015.352,31374.23,3.36e-07,-0.17904039,-1.3680024,-33.027187,-0.096489042,-26.010014,5422.5942,-0.071836911,-22.799599
1.5908868,0.0055565527,0.011052772,7.6194434,16013.156,31370.064,3.52e-07,-0.17886929,-1.3774524,-32.995628,-0.096400544,-25.953362,5460.668,-0.071453594,-22.750237
1.5910448,0.0058141919,0.011554623,7.6758327,16010.858,31365.701,3.68e-07,-0.17822039,-1.3868936,-32.875923,-0.09631145,-25.896429,5498.7065,-0.071073949,-22.700626
1.5912076,0.0060717883,0.012056401,7.7321801,16008.459,31361.141,3.84e-07,-0.17830361,-1.3963261,-32.891277,-0.096221738,-25.83922,5536.71,-0.071027555,-22.65077
1.5913754,0.0063293525,0.012558104,7.7884846,16005.958,31356.381,4e-07,-0.1780863,-1.4057497,-32.851189,-0.096131422,-25.781736,5574.6777,-0.070948817,-22.60067
1.5915478,0.0065868706,0.013059726,7.8447471,16003.355,31351.422,4.16e-07,-0.17721081,-1.4151644,-32.68969,-0.096040495,-25.72398,5612.6099,-0.070357986,-22.550327
1.5917248,0.0068443529,0.013561266,7.9009666,16000.651,31346.268,4.32e-07,-0.17726013,-1.4245702,-32.698788,-0.095948964,-25.665951,5650.5059,-0.069571212,-22.499744
1.591906,0.0071017863,0.014062721,7.9571438,15997.846,31340.912,4.48e-07,-0.17665593,-1.433967,-32.587334,-0.09585683,-25.607651,5688.3657,-0.069574267,-22.448921
1.5920913,0.0073591806,0.014564087,8.013278,15994.938,31335.361,4.64e-07,-0.17654572,-1.4433547,-32.567001,-0.095764086,-25.549084,5726.189,-0.06947539,-22.39786
1.5922806,0.0076165223,0.015065361,8.0693684,15991.929,31329.611,4.8e-07,-0.17619507,-1.4527334,-32.502319,-0.095670745,-25.490252,5763.9756,-0.069135413,-22.346561
1.5924735,0.007873822,0.015566539,8.1254168,15988.818,31323.664,4.96e-07,-0.17581514,-1.4621029,-32.432232,-0.095576793,-25.431152,5801.7251,-0.069348432,-22.295031
1.59267,0.0081310663,0.016067619,8.1814213,15985.606,31317.52,5.12e-07,-0.1755978,-1.4714631,-32.392143,-0.095482238,-25.371794,5839.4375,-0.06803491,-22.243263
1.5928696,0.0083882641,0.016568597,8.2373819,15982.292,31311.176,5.28e-07,-0.17538817,-1.480814,-32.353474,-0.095387079,-25.312172,5877.1128,-0.067973264,-22.191267
1.5930722,0.0086454041,0.017069472,8.2932997,15978.877,31304.635,5.44e-07,-0.17480093,-1.4901556,-32.245144,-0.095291317,-25.252295,5914.75,-0.068843044,-22.139038
1.5932775,0.0089024948,0.017570239,8.3491735,15975.36,31297.896,5.6e-07,-0.17430693,-1.4994878,-32.154018,-0.095194951,-25.192158,5952.3491,-0.067392193,-22.086582
1.5934852,0.009159524,0.018070893,8.4050035,15971.742,31290.959,5.76e-07,-0.17480324,-1.5088104,-32.245571,-0.095097989,-25.131767,5989.9106,-0.067899413,-22.033897
1.5936952,0.0094165001,0.018571435,8.4607897,15968.022,31283.824,5.92e-07,-0.17403643,-1.5181235,-32.104118,-0.095000423,-25.071123,6027.4331,-0.067431256,-21.980989
1.5939069,0.009673412,0.019071858,8.516531,15964.201,31276.494,6.08e-07,-0.17360409,-1.5274271,-32.024364,-0.094902262,-25.010229,6064.9175,-0.067270122,-21.927856
1.5941201,0.0099302679,0.019572163,8.5722294,15960.278,31268.965,6.24e-07,-0.1729729,-1.536721,-31.907932,-0.094803497,-24.949085,6102.3628,-0.067065649,-21.8745
1.5943347,0.010187055,0.020072343,8.627882,15956.255,31261.236,6.4e-07,-0.17316711,-1.5460052,-31.943758,-0.094704136,-24.887695,6139.769,-0.066637166,-21.820925
1.5945503,0.010443784,0.020572394,8.6834908,15952.13,31253.312,6.56e-07,-0.17296982,-1.5552797,-31.907364,-0.094604172,-24.826061,6177.1357,-0.066425368,-21.76713
1.5947664,0.010700442,0.021072319,8.7390556,15947.903,31245.191,6.72e-07,-0.17262764,-1.5645443,-31.844242,-0.094503619,-24.764183,6214.4629,-0.065951109,-21.71312
1.5949829,0.010957037,0.021572107,8.7945747,15943.575,31236.873,6.88e-07,-0.17219298,-1.573799,-31.764063,-0.094402462,-24.702065,6251.7505,-0.065338299,-21.658892
1.5951993,0.011213557,0.022071762,8.850049,15939.146,31228.355,7.04e-07,-0.17180148,-1.5830438,-31.691843,-0.09430071,-24.639706,6288.9976,-0.064931788,-21.604452
1.5954155,0.011470012,0.022571275,8.9054785,15934.615,31219.643,7.2e-07,-0.17145468,-1.5922786,-31.627871,-0.094198361,-24.577112,6326.2046,-0.064882353,-21.549799
1.5956309,0.01172639,0.023070646,8.9608631,15929.984,31210.732,7.36e-07,-0.1712096,-1.6015034,-31.582663,-0.094095416,-24.514282,6363.3711,-0.064374521,-21.494936
1.5958453,0.011982698,0.023569873,9.0162029,15925.251,31201.623,7.52e-07,-0.17071562,-1.610718,-31.491535,-0.093991883,-24.45122,6400.4971,-0.06453383,-21.439863
1.5960584,0.012238925,0.02406895,9.071496,15920.418,31192.318,7.68e-07,-0.17061003,-1.6199225,-31.472057,-0.093887754,-24.387926,6437.582,-0.064292736,-21.384584
1.5962698,0.012495081,0.024567876,9.1267452,15915.482,31182.816,7.84e-07,-0.16997345,-1.6291167,-31.354631,-0.093783028,-24.324406,6474.6255,-0.063311256,-21.3291
1.5964792,0.012751152,0.025066646,9.1819477,15910.446,31173.117,8e-07,-0.16974919,-1.6383007,-31.313261,-0.093677714,-24.260656,6511.6274,-0.063576162,-21.273413
1.5966861,0.013007148,0.025565257,9.2371044,15905.309,31163.223,8.16e-07,-0.16921897,-1.6474742,-31.215452,-0.093571804,-24.196684,6548.5879,-0.0635432,-21.217524
1.5968904,0.013263056,0.026063707,9.2922163,15900.071,31153.129,8.32e-07,-0.16889451,-1.6566373,-31.155602,-0.093465306,-24.13249,6585.5063,-0.062432937,-21.161434
1.5970917,0.013518887,0.026561992,9.3472815,15894.731,31142.84,8.48e-07,-0.16861323,-1.6657901,-31.103712,-0.093358219,-24.068075,6622.3828,-0.061693165,-21.105146
1.5972894,0.013774626,0.02706011,9.4023008,15889.291,31132.354,8.64e-07,-0.16844137,-1.6749322,-31.07201,-0.093250543,-24.003441,6659.2168,-0.062551349,-21.048664
1.5974836,0.014030283,0.027558057,9.4572735,15883.75,31121.67,8.8e-07,-0.16776626,-1.6840638,-30.947474,-0.093142271,-23.938593,6696.0083,-0.062152166,-20.991985
1.5976737,0.014285847,0.028055828,9.5122004,15878.108,31110.791,8.96e-07,-0.16771847,-1.6931849,-30.93866,-0.093033418,-23.873529,6732.7568,-0.061521653,-20.935114
1.5978593,0.014541325,0.028553424,9.5670805,15872.365,31099.715,9.12e-07,-0.16739711,-1.7022951,-30.879377,-0.092923976,-23.808256,6769.4619,-0.061582081,-20.878054
1.5980402,0.014796707,0.02905084,9.6219149,15866.521,31088.443,9.28e-07,-0.16671507,-1.7113945,-30.753563,-0.092813946,-23.742771,6806.124,-0.060720235,-20.820803
1.5982162,0.015052,0.029548071,9.6767015,15860.577,31076.975,9.44e-07,-0.16644764,-1.7204833,-30.704231,-0.092703328,-23.67708,6842.7427,-0.060420547,-20.763365
1.5983866,0.015307193,0.030045116,9.7314425,15854.532,31065.309,9.6e-07,-0.16583419,-1.7295612,-30.59107,-0.092592128,-23.611183,6879.3174,-0.060746484,-20.70574
1.5985515,0.015562294,0.030541971,9.7861357,15848.386,31053.447,9.76e-07,-0.16548739,-1.738628,-30.527096,-0.092480339,-23.545084,6915.8477,-0.059595324,-20.647932
1.5987103,0.015817292,0.031038633,9.8407831,15842.14,31041.391,9.92e-07,-0.16543961,-1.747684,-30.518282,-0.092367969,-23.478783,6952.3345,-0.059881587,-20.589943
1.5988629,0.016072195,0.0315351,9.8953829,15835.792,31029.137,1.008e-06,-0.16500957,-1.7567289,-30.438955,-0.092255011,-23.412283,6988.7764,-0.059633777,-20.531775
1.5990088,0.016326992,0.032031365,9.949935,15829.345,31016.688,1.024e-06,-0.16455179,-1.7657627,-30.354509,-0.092141479,-23.345589,7025.1733,-0.06009705,-20.473427
1.5991479,0.01658169,0.032527432,10.00444,15822.796,31004.041,1.04e-06,-0.16455719,-1.7747853,-30.355505,-0.092027359,-23.278698,7061.5259,-0.05871395,-20.414904
