entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
3.093061,-0.00028465164,0,14.885139,31135.305,31415.893,0,-0.35144377,-2.3319411,-64.830063,-0.18938063,-57.373795,9334.6025,-0.22760858,-50.63998
3.0930789,0.00021448883,0.00050265429,14.970566,31135.219,31415.893,1.6e-08,-0.34881887,-2.3504901,-64.345848,-0.18922971,-57.126492,9409.3369,-0.22665334,-50.423145
3.0930939,0.00071362185,0.0010053054,15.055922,31134.936,31415.695,3.2e-08,-0.34847668,-2.369024,-64.28273,-0.18907759,-56.878559,9484.0107,-0.2247505,-50.205723
3.0931056,0.0012127564,0.0015079501,15.141206,31134.455,31415.299,4.8e-08,-0.34692916,-2.3875432,-63.997265,-0.18892427,-56.630009,9558.624,-0.2240791,-49.987728
3.0931134,0.0017118773,0.0020105855,15.226421,31133.777,31414.703,6.4e-08,-0.34556046,-2.4060471,-63.744781,-0.18876977,-56.380863,9633.1768,-0.222837,-49.769176
3.093117,0.0022109933,0.002513208,15.311568,31132.904,31413.908,8e-08,-0.34416708,-2.424536,-63.487751,-0.18861407,-56.131145,9707.6689,-0.22077395,-49.550091
3.0931163,0.0027100896,0.0030158146,15.396647,31131.832,31412.916,9.6e-08,-0.34258723,-2.4430094,-63.196316,-0.18845718,-55.880871,9782.0986,-0.21963255,-49.330486
3.0931108,0.0032091744,0.0035184023,15.481661,31130.564,31411.727,1.12e-07,-0.34135416,-2.4614675,-62.968853,-0.18829909,-55.630058,9856.4658,-0.21864529,-49.110378
3.0931001,0.0037082331,0.0040209675,15.56661,31129.1,31410.338,1.28e-07,-0.33974192,-2.4799101,-62.671448,-0.18813983,-55.378731,9930.7715,-0.21794184,-48.889786
3.0930836,0.0042072744,0.0045235078,15.651495,31127.438,31408.75,1.44e-07,-0.33875701,-2.4983368,-62.489761,-0.18797937,-55.126907,10005.013,-0.21663411,-48.668724
3.093061,0.0047062831,0.0050260192,15.736319,31125.578,31406.965,1.6e-07,-0.33716479,-2.516748,-62.196053,-0.18781772,-54.874607,10079.191,-0.21495254,-48.447208
3.0930321,0.005205268,0.0055284989,15.821081,31123.521,31404.98,1.76e-07,-0.3353861,-2.5351431,-61.867939,-0.18765488,-54.621849,10153.306,-0.21488388,-48.225262
3.0929964,0.0057042143,0.0060309432,15.905784,31121.268,31402.797,1.92e-07,-0.33392644,-2.5535223,-61.598679,-0.18749087,-54.368652,10227.355,-0.21232796,-48.002899
3.0929532,0.0062031304,0.0065333499,15.990428,31118.818,31400.416,2.08e-07,-0.33248529,-2.5718853,-61.332832,-0.18732566,-54.115036,10301.341,-0.21135746,-47.780132
3.0929022,0.0067020012,0.0070357155,16.075016,31116.172,31397.838,2.24e-07,-0.33127689,-2.5902321,-61.109921,-0.18715928,-53.861023,10375.26,-0.21025117,-47.556988
3.0928431,0.0072008357,0.0075380364,16.159548,31113.328,31395.059,2.4e-07,-0.32991743,-2.6085625,-60.859142,-0.18699171,-53.606628,10449.113,-0.20900753,-47.333473
3.0927753,0.007699619,0.0080403099,16.244024,31110.285,31392.084,2.56e-07,-0.32836992,-2.6268766,-60.573681,-0.18682297,-53.351875,10522.9,-0.20791344,-47.109612
3.0926983,0.008198359,0.0085425321,16.328451,31107.049,31388.91,2.72e-07,-0.32755607,-2.6451738,-60.423553,-0.18665303,-53.096783,10596.621,-0.20711997,-46.885418
3.0926118,0.0086970422,0.0090447012,16.412825,31103.613,31385.537,2.88e-07,-0.3253828,-2.6634545,-60.022652,-0.18648192,-52.841366,10670.273,-0.20568712,-46.660908
3.0925155,0.0091956761,0.0095468126,16.497149,31099.982,31381.967,3.04e-07,-0.32437938,-2.6817183,-59.837555,-0.18630964,-52.585648,10743.858,-0.20442976,-46.436096
3.0924084,0.0096942456,0.010048863,16.581425,31096.154,31378.197,3.2e-07,-0.32295519,-2.6999652,-59.574837,-0.18613617,-52.329647,10817.376,-0.20311594,-46.211006
3.0922904,0.01019276,0.010550851,16.665653,31092.129,31374.23,3.36e-07,-0.32102543,-2.7181952,-59.218861,-0.18596153,-52.07338,10890.824,-0.20114292,-45.985653
3.0921609,0.010691204,0.011052772,16.749838,31087.906,31370.064,3.52e-07,-0.32051063,-2.7364078,-59.123894,-0.18578573,-51.816868,10964.203,-0.20058443,-45.760048
3.0920196,0.011189586,0.011554623,16.833979,31083.488,31365.701,3.68e-07,-0.31866872,-2.7546031,-58.784122,-0.18560873,-51.560131,11037.512,-0.19963835,-45.53421
3.0918658,0.011687892,0.012056401,16.918076,31078.873,31361.141,3.84e-07,-0.31697941,-2.7727811,-58.4725,-0.18543057,-51.303188,11110.751,-0.19748069,-45.308159
3.0916991,0.012186131,0.012558104,17.002134,31074.061,31356.381,4e-07,-0.31566158,-2.7909417,-58.229401,-0.18525125,-51.046055,11183.92,-0.1970626,-45.081909
3.0915191,0.012684286,0.013059726,17.086151,31069.051,31351.422,4.16e-07,-0.31432676,-2.8090844,-57.983173,-0.18507075,-50.78875,11257.018,-0.19587237,-44.855476
3.0913253,0.013182366,0.013561266,17.170132,31063.846,31346.268,4.32e-07,-0.31245559,-2.8272095,-57.637997,-0.18488908,-50.531296,11330.044,-0.19448683,-44.62888
3.0911171,0.013680357,0.014062721,17.254078,31058.443,31340.912,4.48e-07,-0.31124872,-2.8453169,-57.415371,-0.18470624,-50.273708,11402.998,-0.19317301,-44.40213
3.0908942,0.014178269,0.014564087,17.337988,31052.846,31335.361,4.64e-07,-0.31051505,-2.8634059,-57.280029,-0.18452224,-50.016006,11475.88,-0.1919477,-44.175251
3.090656,0.014676085,0.015065361,17.421865,31047.051,31329.611,4.8e-07,-0.30902147,-2.8814771,-57.004517,-0.18433706,-49.758209,11548.688,-0.19020662,-43.94825
3.0904021,0.015173813,0.015566539,17.505711,31041.059,31323.664,4.96e-07,-0.30698383,-2.8995302,-56.628635,-0.18415073,-49.500336,11621.425,-0.18948331,-43.721149
3.090132,0.015671441,0.016067619,17.589527,31034.871,31317.52,5.12e-07,-0.30611759,-2.9175649,-56.468845,-0.18396324,-49.242401,11694.086,-0.18843654,-43.493965
3.0898454,0.016168974,0.016568597,17.673317,31028.486,31311.176,5.28e-07,-0.30420944,-2.9355812,-56.116848,-0.18377458,-48.984428,11766.674,-0.18642537,-43.266712
3.0895417,0.016666401,0.017069472,17.75708,31021.904,31304.635,5.44e-07,-0.3030673,-2.9535787,-55.906158,-0.18358475,-48.726429,11839.187,-0.18444777,-43.039402
3.0892205,0.017163727,0.017570239,17.840816,31015.129,31297.896,5.6e-07,-0.30154446,-2.9715579,-55.625244,-0.18339378,-48.46843,11911.625,-0.18394116,-42.812057
3.0888813,0.01766094,0.018070893,17.924532,31008.154,31290.959,5.76e-07,-0.30006477,-2.9895182,-55.352291,-0.18320164,-48.210438,11983.986,-0.1828196,-42.58469
3.0885236,0.018158047,0.018571435,18.008226,31000.984,31283.824,5.92e-07,-0.29860049,-3.0074594,-55.08218,-0.18300834,-47.952477,12056.272,-0.1811533,-42.357315
3.0881472,0.018655034,0.019071858,18.0919,30993.619,31276.494,6.08e-07,-0.29722252,-3.0253818,-54.827991,-0.1828139,-47.694569,12128.482,-0.1807123,-42.129951
3.0877516,0.019151907,0.019572163,18.175556,30986.057,31268.965,6.24e-07,-0.29629618,-3.0432851,-54.657108,-0.18261829,-47.436722,12200.614,-0.17939085,-41.902611
