entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
3.0674276,-0.00019186584,0,14.736929,30859.57,31415.893,0,-0.34322995,-2.3312118,-63.31488,-0.18752298,-56.042877,9335.0068,-0.22061373,-49.476166
3.0674436,0.00030280073,0.00050265429,14.821815,30859.447,31415.893,1.6e-08,-0.34239456,-2.3495786,-63.160774,-0.1873721,-55.802563,9409.0068,-0.21959746,-49.265289
3.067456,0.00079747662,0.0010053054,14.906632,30859.129,31415.695,3.2e-08,-0.34127554,-2.3679307,-62.954353,-0.18722005,-55.561642,9482.9473,-0.21902372,-49.053844
3.0674641,0.0012921363,0.0015079501,14.991383,30858.617,31415.299,4.8e-08,-0.33962014,-2.3862677,-62.648983,-0.18706681,-55.320133,9556.8271,-0.21750084,-48.841854
3.0674679,0.0017867989,0.0020105855,15.076065,30857.908,31414.703,6.4e-08,-0.33853349,-2.4045897,-62.448532,-0.18691239,-55.078056,9630.6465,-0.2168157,-48.62933
3.0674667,0.0022814393,0.002513208,15.160683,30857.004,31413.908,8e-08,-0.33680257,-2.4228966,-62.129234,-0.18675679,-54.83543,9704.4053,-0.21507004,-48.416294
3.0674605,0.0027760761,0.0030158146,15.245235,30855.906,31412.916,9.6e-08,-0.33555716,-2.4411881,-61.899498,-0.18660001,-54.59227,9778.1016,-0.21362193,-48.202755
3.0674484,0.0032706843,0.0035184023,15.329724,30854.611,31411.727,1.12e-07,-0.33464777,-2.4594641,-61.731743,-0.18644205,-54.348602,9851.7363,-0.21271402,-47.988735
3.0674303,0.0037652832,0.0040209675,15.414151,30853.123,31410.338,1.28e-07,-0.33291996,-2.4777246,-61.413013,-0.18628292,-54.104439,9925.3076,-0.21103854,-47.774246
3.0674055,0.0042598471,0.0045235078,15.498517,30851.438,31408.75,1.44e-07,-0.33136782,-2.4959695,-61.126698,-0.1861226,-53.859798,9998.8164,-0.21037781,-47.559307
3.0673738,0.0047543948,0.0050260192,15.582822,30849.559,31406.965,1.6e-07,-0.33039832,-2.5141985,-60.947853,-0.18596111,-53.614704,10072.262,-0.20888089,-47.343937
3.0673347,0.0052489019,0.0055284989,15.667068,30847.482,31404.98,1.76e-07,-0.32871825,-2.5324118,-60.637936,-0.18579845,-53.369175,10145.644,-0.20770134,-47.128151
3.0672874,0.0057433867,0.0060309432,15.751258,30845.213,31402.797,1.92e-07,-0.32758692,-2.5506091,-60.429241,-0.18563461,-53.123226,10218.96,-0.20635091,-46.911961
3.0672321,0.0062378244,0.0065333499,15.83539,30842.748,31400.416,2.08e-07,-0.32600704,-2.5687902,-60.137806,-0.18546961,-52.876877,10292.212,-0.20593585,-46.695385
3.067168,0.0067322333,0.0070357155,15.919467,30840.086,31397.838,2.24e-07,-0.32432082,-2.5869551,-59.826752,-0.18530342,-52.630146,10365.398,-0.20450605,-46.478443
