Bmax (T) =,0.07172114170122602,Freq(Hz) =,10000.0,Hc =,2.369122541339351,Br (T) =,0.011916897619084179,Hmax =,16.321009689236885,µr =,3496.9571255974506,W(J/m³) =,0.47500469042895793,P(W/m³) =,4750.046904289579
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,-5.469905170936773,-0.03487587763748749,4090.2627956676247
4e-08,-5.424807116185845,-0.03471147197839156,4130.0201591289115
8e-08,-5.379512283021379,-0.03454421338137919,4232.909691489675
1.2000000000000002e-07,-5.334218256712529,-0.034374209380652505,4267.2903448447705
1.6e-07,-5.287485836387838,-0.034201780054540824,4354.175960739213
2e-07,-5.2408794814662745,-0.034026585130498464,4405.570241378693
2.4000000000000003e-07,-5.194269287537008,-0.033848838667218856,4481.752922601652
2.8e-07,-5.146278653624387,-0.033668977364630814,4511.31220680049
3.2e-07,-5.098012152191563,-0.03348644537692899,4615.287178290673
3.6e-07,-5.048788578231206,-0.03330032740125681,4690.6116053182795
4e-07,-4.998734262093903,-0.03311186437220968,4732.539847038404
4.4e-07,-4.948701106149443,-0.032922017534486384,4759.802039126143
4.800000000000001e-07,-4.898131734576004,-0.03272994226498762,4843.961435811814
5.2e-07,-4.846214435980852,-0.032534617746076334,4922.26450975271
5.6e-07,-4.794712994793623,-0.032336355473539885,4990.849117069736
6e-07,-4.7428789609031154,-0.03213479700003787,5087.074558031275
6.4e-07,-4.6892487473514795,-0.03193033005452441,5136.2727176414655
6.800000000000001e-07,-4.636332480239566,-0.031723982017756905,5181.129120733977
7.2e-07,-4.581697378681654,-0.03151581498695065,5227.222419578618
7.6e-07,-4.527061255121178,-0.031305140339327735,5306.509961567126
8e-07,-4.4725598607235355,-0.031091706656894463,5365.17416009667
8.4e-07,-4.417456894517635,-0.030875607337901494,5439.791789551631
8.8e-07,-4.362024522185796,-0.030656637411052772,5508.704552884526
9.2e-07,-4.304912648855176,-0.03043549660594521,5548.335702493555
9.600000000000001e-07,-4.2478595182835415,-0.030212716535324518,5590.667828540906
1e-06,-4.190595404576689,-0.029988196732964306,5635.322289469804
1.04e-06,-4.132876047156255,-0.029762210325640852,5663.998076702836
1.08e-06,-4.074700604437316,-0.02953439280774884,5726.877817897797
1.12e-06,-4.016824341119225,-0.029303937925200044,5795.866309542048
1.1600000000000001e-06,-3.9577989070158393,-0.02907078963904406,5861.547998257139
1.2e-06,-3.8990230970930684,-0.028835436144461424,5906.126730874682
1.24e-06,-3.839775528471938,-0.02859827072381577,5952.14430140797
1.28e-06,-3.7796961126704463,-0.02835924693040947,5999.045368907061
1.32e-06,-3.719462360284431,-0.028118269346570215,6049.833823055704
1.3600000000000001e-06,-3.659432547537875,-0.027875650477796193,6081.1096156452495
1.4e-06,-3.5988792910272442,-0.02763149079031381,6126.874758474019
1.44e-06,-3.5370814627735436,-0.027385541390406404,6170.595236896207
1.48e-06,-3.4755112106169506,-0.027137481694889245,6232.389538961751
1.52e-06,-3.413575607942936,-0.026887298577521698,6276.766329415682
1.56e-06,-3.3519739023960735,-0.02663561704930014,6307.31008166213
1.6e-06,-3.290052214814446,-0.026382387129539085,6354.185906390771
1.64e-06,-3.2284752802157928,-0.026128304004136762,6349.970363725355
1.68e-06,-3.1659980648917885,-0.025872851710865143,6422.644299855539
1.72e-06,-3.102946233595877,-0.025615017004918302,6469.090997486503
1.76e-06,-3.0396309503962784,-0.02535538349914908,6512.584290974628
1.8000000000000001e-06,-2.976734331125429,-0.02509392090223293,6560.545554832686
1.84e-06,-2.9127836465003507,-0.024830645874398365,6603.205836895909
1.88e-06,-2.8489579048011326,-0.024566575699294563,6600.3029182939745
1.9200000000000003e-06,-2.785190188995664,-0.0243019930959506,6628.827248904292
1.96e-06,-2.721333795519641,-0.02403625487857536,6658.083619857711
2e-06,-2.6576989055364826,-0.023769106095187283,6699.355549546094
2.04e-06,-2.5944619771044453,-0.023500429619331478,6734.468243244285
2.08e-06,-2.530743306937684,-0.023230904986388495,6741.763403904799
2.12e-06,-2.4669765668290458,-0.02296050543902166,6778.213964436925
2.16e-06,-2.4030163650644774,-0.022689824182336584,6755.8488698167985
2.2e-06,-2.3388384787198055,-0.022418945022331167,6788.109130453956
2.24e-06,-2.274750521829553,-0.022146647218626372,6826.781054785825
2.28e-06,-2.2110293753979797,-0.021872481449908155,6881.507381124917
2.3200000000000002e-06,-2.146108247682242,-0.021597113620461038,6886.88409123111
2.36e-06,-2.081081257843789,-0.02132143227580491,6897.183141575366
2.4e-06,-2.01677731111972,-0.021045447008192542,6902.080239042981
2.44e-06,-1.9520847421874643,-0.020769249196452972,6907.810347935495
2.48e-06,-1.8881411945433124,-0.020492254218022542,6941.938573586072
2.52e-06,-1.825033765565336,-0.02021410614983788,6965.4648356469725
2.56e-06,-1.7610890240194927,-0.01993489788529425,6994.948391534455
2.6e-06,-1.6975290776874117,-0.019654958085262932,7002.041610031355
2.64e-06,-1.6332383132455988,-0.019375300499405265,6980.837682852004
2.68e-06,-1.569835100693626,-0.019096579420331355,6955.216270843618
2.7200000000000002e-06,-1.5060158747795,-0.018817743739079594,6986.567791744518
2.7600000000000003e-06,-1.4425018458277992,-0.01853747325875536,7026.956224467096
2.8e-06,-1.3793129685532386,-0.018256858467042173,7003.783361192515
2.84e-06,-1.3165230966746893,-0.017976320918206563,7023.094080588001
2.88e-06,-1.2538657079123086,-0.01769567936915669,7008.983371905549
2.92e-06,-1.1907634267343763,-0.017414821741991753,7033.897986341289
2.96e-06,-1.1274062143452073,-0.01713441797983954,6986.290121269551
3e-06,-1.0646947433215328,-0.016854797753282136,6994.72120660039
3.04e-06,-1.0031218491168543,-0.01657524315792791,6983.0085611108425
3.08e-06,-0.9412041816158359,-0.0162959798641447,6980.15612804981
3.12e-06,-0.8803063315712307,-0.01601683824051506,6976.9250534320045
3.1600000000000002e-06,-0.8192895033039083,-0.015737988423311845,6965.565806728781
3.2e-06,-0.7582502348832814,-0.015460189715070238,6924.369605351748
3.24e-06,-0.6970622721884974,-0.015183541067450401,6908.062775640012
3.28e-06,-0.6368331754948576,-0.014907013585128734,6918.3113404433625
3.32e-06,-0.577168664775756,-0.014630753676173853,6894.684107300655
3.36e-06,-0.5171400509546251,-0.014354888564148837,6898.571493950204
3.4e-06,-0.4575253774402236,-0.014079201666083207,6885.773409331238
3.44e-06,-0.3984003224411444,-0.01380479255705784,6834.682041937176
3.48e-06,-0.33883109953655655,-0.013531474945426798,6831.198539614856
3.52e-06,-0.2798787483362616,-0.013258984791811161,6793.309141166988
3.5600000000000002e-06,-0.22165678604393774,-0.012987778990356103,6766.980931585957
3.6000000000000003e-06,-0.1643964860076875,-0.012717832803146579,6730.328428890219
3.64e-06,-0.10722663964174821,-0.012449392599622201,6691.681747328804
3.68e-06,-0.050417064359679006,-0.012182751195920204,6640.388437771131
3.72e-06,0.0063035082379790455,-0.011916090102857255,6692.666215376416
3.76e-06,0.06308949642605989,-0.011648955960276038,6664.040913684291
3.8e-06,0.11909031296138971,-0.01138330053918788,6618.730140723649
3.8400000000000005e-06,0.17490694602520593,-0.01111989273438073,6551.660099633721
3.88e-06,0.23003914818816126,-0.010859137944748048,6486.079382000435
3.92e-06,0.2841322817213979,-0.01060046871281008,6447.382214898116
3.96e-06,0.3372995877415591,-0.010342442666663211,6453.920092445084
4e-06,0.3904175215801997,-0.010085013864465238,6417.520017453863
4.04e-06,0.44298215144395675,-0.009829505532243214,6357.896593647158
4.08e-06,0.49529320672351845,-0.009576139301521718,6310.4149424276775
4.12e-06,0.547882484563172,-0.0093240241025038,6295.345008468068
4.16e-06,0.5998614752869624,-0.009073393683243853,6236.175954529491
4.2000000000000004e-06,0.6511987211361541,-0.008824868006184155,6190.107898455303
4.24e-06,0.7022784173157384,-0.00857850260541971,6128.16213976705
4.28e-06,0.7521713671334275,-0.008334599384485115,6066.998906962797
4.32e-06,0.8016312829542732,-0.0080922435453792,6050.793048332863
4.36e-06,0.8502398806876246,-0.007851235165359996,5999.625952627449
4.4e-06,0.8989526300709261,-0.0076125677998724675,5933.742321748744
4.44e-06,0.9477126517142601,-0.007376245487759902,5882.373283879716
4.48e-06,0.9953107167283103,-0.007141570518847004,5851.37516176514
4.52e-06,1.0420402955844554,-0.006908249067285725,5814.697416298951
4.56e-06,1.0898397200036674,-0.0066765340656359815,5771.052666188117
4.6e-06,1.1375402766506812,-0.006446853631284641,5712.96905137896
4.6400000000000005e-06,1.1832689803731888,-0.006219428890900851,5658.2679678103195
4.68e-06,1.2291919421229298,-0.005994667262799712,5579.813437246713
4.72e-06,1.273338322022607,-0.0057717564346280855,5565.727971334715
4.76e-06,1.3175558744952998,-0.005550132482894079,5515.469615365559
4.8e-06,1.3614258685563105,-0.005331274129090755,5427.448074800793
4.84e-06,1.4054097035243134,-0.005114580595281354,5407.228615669051
4.88e-06,1.4487113660882498,-0.004899599531019396,5341.824597428928
4.92e-06,1.491020029425455,-0.0046868635587614,5294.974015470741
4.96e-06,1.5337598915670407,-0.004476067240984911,5244.841873353841
5e-06,1.575736403197583,-0.004267509956947476,5183.022328517848
5.04e-06,1.6173836792907756,-0.004061242697045415,5130.340666585335
5.0800000000000005e-06,1.658876103102063,-0.003857627947462405,5050.396812565085
5.12e-06,1.70010907368479,-0.0036562199208722765,5020.004516941346
5.16e-06,1.739938669838959,-0.0034564971016374994,4966.136444797609
5.2e-06,1.7790121085977921,-0.003258504421889471,4933.497542603675
5.24e-06,1.8180021382741904,-0.003062359008083099,4873.773147715166
5.28e-06,1.856502928181245,-0.002868546531121859,4816.850700346784
5.32e-06,1.8950033216500335,-0.0026763960381671575,4790.673947388465
5.36e-06,1.9330387952535983,-0.0024858994515324366,4734.1553843473075
5.4e-06,1.970678275955136,-0.0022981982492975314,4650.904727397896
5.4400000000000004e-06,2.007359579344154,-0.00211292085788139,4612.964843409125
5.48e-06,2.0436834020068027,-0.0019291656055234823,4574.797774486289
5.5200000000000005e-06,2.079454805090459,-0.0017463816949725467,4564.397753060227
5.56e-06,2.115550734286958,-0.0015647735926692557,4516.007362104489
5.6e-06,2.1513470007118722,-0.001384905726960897,4477.385923313524
5.64e-06,2.1869138302916897,-0.0012069275350485443,4421.523672304111
5.68e-06,2.2223179941517524,-0.0010309616967965984,4376.768240293407
5.72e-06,2.2565253246440724,-0.0008572550865000639,4308.562274533156
5.76e-06,2.291057808997765,-0.0006857991216170023,4264.235969620125
