Bmax (T) =,0.4533014931123971,Freq(Hz) =,10000.0,Hc =,14.197593065044494,Br (T) =,0.17238932641762145,Hmax =,95.46741641034767,µr =,3778.5233984793877,W(J/m³) =,25.0245441556876,P(W/m³) =,250245.441556876
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,-84.46436776200947,-0.3364336453516443,5469.09864604595
4e-08,-83.9171159425812,-0.3362100751823084,5709.409820745281
8e-08,-83.37708778972763,-0.3359813453906923,5727.0797600614105
1.2000000000000002e-07,-82.81877759895949,-0.33575347385327153,5666.497110977545
1.6e-07,-82.26586703499612,-0.3355228659995338,5863.895575909139
2e-07,-81.70339069522915,-0.33528649269702493,5954.769549534937
2.4000000000000003e-07,-81.13877093279257,-0.33504625220208284,6057.2551975684755
2.8e-07,-80.57523489060318,-0.33480199305808483,6155.702002329757
3.2e-07,-80.00175008484909,-0.33455499759776997,6194.0710134162055
3.6e-07,-79.42744419974588,-0.3343018832898975,6461.644380203279
4e-07,-78.85493744760514,-0.3340472645129063,6269.294469362007
4.4e-07,-78.26969655445069,-0.33379249427929225,6469.2172113387605
4.800000000000001e-07,-77.68657633081199,-0.3335327461713452,6518.188186014887
5.2e-07,-77.096438057729,-0.3332692419391549,6657.023423498746
5.6e-07,-76.50074643371563,-0.33300341537208306,6634.304930092294
6e-07,-75.90051226932557,-0.33273461015809797,6805.955769163247
6.4e-07,-75.310781965075,-0.33245960531968993,6944.286151238071
6.800000000000001e-07,-74.70907998745497,-0.332180692900416,7001.334812458711
7.2e-07,-74.11040581092244,-0.33189376337724663,7345.141346009647
7.6e-07,-73.50811344170847,-0.3316021286016651,7236.597433067723
8e-07,-72.90227723328466,-0.3313072728485739,7506.190221490922
8.4e-07,-72.29477598850734,-0.3310024411526003,7735.394577191549
8.8e-07,-71.68385173191437,-0.3306912078900401,7826.268550817347
9.2e-07,-71.06765963420725,-0.3303739365567879,8037.29811179281
9.600000000000001e-07,-70.45407413230392,-0.3300522830785853,8045.375798337325
1e-06,-69.83866446831361,-0.3297246016267988,8338.69679098504
1.04e-06,-69.219188559952,-0.3293898622963941,8398.269729250842
1.08e-06,-68.60231735366433,-0.3290514274243953,8523.473870690828
1.12e-06,-67.98148075340565,-0.32870669195689173,8713.299504486942
1.1600000000000001e-06,-67.3601878363198,-0.3283559790013452,8822.348272837899
1.2e-06,-66.73433759160073,-0.32800123729963465,8914.736812690793
1.24e-06,-66.1084294057362,-0.327637660628266,9264.096755741084
1.28e-06,-65.4842283638664,-0.32726659190262736,9289.339526192696
1.32e-06,-64.85791557507221,-0.32689036355470835,9522.077869756546
1.3600000000000001e-06,-64.22317971593033,-0.32650746101828193,9623.048951562987
1.4e-06,-63.58686902051606,-0.32611726836974914,9886.583475077801
1.44e-06,-62.94419527467554,-0.32572297629529495,9828.020247630066
1.48e-06,-62.303488170616774,-0.3253247463486504,10083.477084600363
1.52e-06,-61.66029808959803,-0.32491858007497576,10224.836599129387
1.56e-06,-61.01657153477402,-0.3245063555363928,10386.390330019687
1.6e-06,-60.38004747038689,-0.32408587156331803,10637.80832371773
1.64e-06,-59.73928080011328,-0.3236585922364377,10726.15802029837
1.68e-06,-59.08893024019288,-0.3232252748388654,10939.711858318997
1.72e-06,-58.44161082978891,-0.3227827791699568,11185.071587108649
1.76e-06,-57.79425688884739,-0.32233370018651447,11268.877585007996
1.8000000000000001e-06,-57.14171354041014,-0.32187799750010565,11516.256735433783
1.84e-06,-56.493981480362606,-0.3214144695548568,11660.140527007963
1.88e-06,-55.84174603886557,-0.32094558004516405,11784.334957629888
1.9200000000000003e-06,-55.18902713707931,-0.3204693802291485,12025.655843147284
1.96e-06,-54.53917820808132,-0.31998084174693625,12401.268267467249
2e-06,-53.88368120015734,-0.3194825999437624,12510.821891227237
2.04e-06,-53.229337906223044,-0.31897506880106224,12865.735243776884
2.08e-06,-52.568218837955094,-0.3184600254098758,12886.434315547203
2.12e-06,-51.9138120483711,-0.3179376212268256,13233.774836961366
2.16e-06,-51.25704801937696,-0.3174028581833623,13504.377336202631
2.2e-06,-50.598241542614915,-0.31685695802957575,13790.630353123894
2.24e-06,-49.933433824865745,-0.31630244504251115,13935.019000107113
2.28e-06,-49.278669013302455,-0.31573667377982517,14353.54413419481
2.3200000000000002e-06,-48.616925566777105,-0.3151595028820032,14505.000756904476
2.36e-06,-47.9635086387693,-0.31457674828335724,14632.729175389624
2.4e-06,-47.296509615597444,-0.313979999092773,15204.73035382312
2.44e-06,-46.644858945662996,-0.31336825569654053,15382.439457802457
2.48e-06,-45.986702940004314,-0.31274712198969995,15674.245884223077
2.52e-06,-45.327489531920406,-0.31211171097189205,16096.305006174007
2.56e-06,-44.66656240311651,-0.3114627395377975,16352.26669855334
2.6e-06,-44.01118366485013,-0.31080162128256167,16703.646063239757
2.64e-06,-43.35870427075147,-0.31013169834899224,16792.500615229426
2.68e-06,-42.70576986162848,-0.3094508099559387,17251.91903744874
2.7200000000000002e-06,-42.05120525248217,-0.30875349356787524,17613.900365724832
2.7600000000000003e-06,-41.399868498312514,-0.3080404054968336,18040.50318635705
2.8e-06,-40.73815738498642,-0.3073123333172519,18363.105792728635
2.84e-06,-40.0850999467624,-0.30656723741327757,18891.689405985362
2.88e-06,-39.43097112265426,-0.30580677371065235,19131.495725275665
2.92e-06,-38.77655323498302,-0.3050324567756033,19584.351027177556
2.96e-06,-38.1230364591377,-0.3042416815542198,19954.410041998162
3e-06,-37.47704855709535,-0.30343680067270795,20289.634033595557
3.04e-06,-36.826738488483976,-0.30261516868872435,20791.96516558261
3.08e-06,-36.18104910773309,-0.30177227219491237,21352.859525017397
3.12e-06,-35.5365541594412,-0.3009115341109451,21684.044673342523
3.1600000000000002e-06,-34.889476823198486,-0.3000339843418572,22193.443781056027
3.2e-06,-34.24928664187648,-0.2991359778315952,22706.88173204179
3.24e-06,-33.608364864857855,-0.2982201802167189,23082.999011770786
3.28e-06,-32.97162880101196,-0.2972834815879088,23751.932428738466
3.32e-06,-32.3327476741376,-0.2963229335895759,24275.46748790486
3.36e-06,-31.704437000294643,-0.29534256496788447,24742.9635966687
3.4e-06,-31.078808335079753,-0.2943424968881326,25260.440390926717
3.44e-06,-30.447472736784018,-0.2933173475916599,25997.024432704708
3.48e-06,-29.82668325479696,-0.2922665112519757,26544.792551504655
3.52e-06,-29.20083277418075,-0.2911931381668323,27123.861705664607
3.5600000000000002e-06,-28.574799235191396,-0.290096683092388,27698.892016552294
3.6000000000000003e-06,-27.953435465959473,-0.28897560117109106,28355.204048294167
3.64e-06,-27.33765126500515,-0.28782834754538994,29007.477236763792
3.68e-06,-26.73060949327157,-0.2866508934691204,29865.226576709523
3.72e-06,-26.117408641330503,-0.28544479389694244,30439.752032188175
3.76e-06,-25.50949079781665,-0.28420911989490344,31343.948069764858
3.8e-06,-24.908837116554942,-0.2829399537850292,32114.357423948022
3.8400000000000005e-06,-24.312715067610913,-0.2816434649004181,32710.086806606032
3.88e-06,-23.71389992724117,-0.28031707847848414,33609.234290092405
3.92e-06,-23.114846526380784,-0.27895633159741146,34428.109763542656
3.96e-06,-22.527409339015787,-0.2775659598009367,35090.48006019292
4e-06,-21.941339365667243,-0.2761440850269384,36003.25863972316
4.04e-06,-21.362457226552948,-0.2746838513389618,37008.42575910629
4.08e-06,-20.785640917419546,-0.27318853020005746,37757.63118611007
4.12e-06,-20.21318615438968,-0.2716589697673126,38720.39045113452
4.16e-06,-19.637516947573022,-0.27009018206928587,39718.994450200225
4.2000000000000004e-06,-19.07163788532954,-0.2684850245875925,40538.87963446853
4.24e-06,-18.51156642090747,-0.2668470212129875,41361.28909578202
4.28e-06,-17.956203546613796,-0.26517157776124867,42410.88349115998
4.32e-06,-17.404740993625182,-0.263456513257009,43342.34172082441
4.36e-06,-16.85184064531897,-0.26170089876631586,44438.38281383334
4.4e-06,-16.307777023935238,-0.25990248263404486,45482.423799711956
4.44e-06,-15.773431157278669,-0.2580575289301694,46765.2613940628
4.48e-06,-15.231323900860962,-0.2561691273697926,47654.816624777566
4.52e-06,-14.70160806184467,-0.2542361571739064,48993.693169531005
4.56e-06,-14.179594644854532,-0.2522579115449382,49918.588278877985
4.6e-06,-13.66980991991647,-0.25023689456571685,51132.26068219142
4.6400000000000005e-06,-13.156996865306603,-0.24816859282888548,52282.82615937584
4.68e-06,-12.655028690746743,-0.24605448051223858,53422.78967297057
4.72e-06,-12.156882545848733,-0.24389544616129596,54528.92787416016
4.76e-06,-11.660858601613668,-0.24168870297419978,55808.23148064778
4.8e-06,-11.173456844579507,-0.23943650260607438,56801.78692562318
4.84e-06,-10.6830788845911,-0.23713809787091433,58118.44983237918
4.88e-06,-10.198187018634316,-0.23478981342134192,59295.77264624231
4.92e-06,-9.726317420218377,-0.2323937393587505,60507.930483328644
4.96e-06,-9.260186596630152,-0.22994686674490225,61835.70020908336
5e-06,-8.789974621281223,-0.22745270937344403,62872.16836382647
5.04e-06,-8.333147528894155,-0.2249104493786133,64240.831377712806
5.0800000000000005e-06,-7.870838173619925,-0.22231636092749124,65463.59117838884
