Bmax (T) =,0.04971758029971401,Freq(Hz) =,50000.0,Hc =,1.6920750634294464,Br (T) =,0.007345976679769455,Hmax =,11.71286019325031,µr =,3377.8251138981304,W(J/m³) =,0.2329708728844232,P(W/m³) =,11648.54364422116
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,-9.046131521347622,-0.04020389393462431,7614.8855910555585
8e-09,-9.027530944521038,-0.040142884985633065,7637.3516567574925
1.6e-08,-9.008741637305366,-0.040081546668972956,7697.227508268714
2.4000000000000003e-08,-8.990271447605084,-0.040019990456718314,7691.825555392068
3.2e-08,-8.97138197540131,-0.03995835892003664,7716.058615025615
4e-08,-8.952796239126581,-0.039896482225568346,7753.115002048581
4.8000000000000006e-08,-8.933777916404328,-0.03983437612480219,7773.410189491674
5.6000000000000005e-08,-8.914846291782384,-0.03977205899447505,7805.872392292445
6.4e-08,-8.895653921739706,-0.0397094167372645,7854.69191034586
7.200000000000001e-08,-8.876358846664512,-0.039646585664130964,7853.076373036957
8e-08,-8.856980382383398,-0.039583654225742115,7879.783224174761
8.800000000000001e-08,-8.83778328347654,-0.039520568705482435,7891.596840746114
9.600000000000001e-08,-8.81898865896435,-0.039457190369085515,7952.9872584844325
1.04e-07,-8.799669620670263,-0.039393401484269966,7994.233945402363
1.1200000000000001e-07,-8.780589225326008,-0.03932943509229261,7997.364048938362
1.2000000000000002e-07,-8.761403713774557,-0.03926540993514563,8008.925237805199
1.28e-07,-8.742095020444234,-0.03920130864580297,8016.397097858879
1.36e-07,-8.72276428274359,-0.03913703388814178,8052.292317441066
1.4400000000000002e-07,-8.70411786869798,-0.03907240128896665,8105.8574763393835
1.52e-07,-8.685272797580112,-0.039007405193897025,8143.166291066865
1.6e-07,-8.666153145455208,-0.03894219847315075,8158.513895501444
1.6800000000000002e-07,-8.6458902791665,-0.03887682575594599,8184.665405689312
1.7600000000000001e-07,-8.625075517296244,-0.038811274723810754,8203.09262811899
1.84e-07,-8.605697158732008,-0.03874559667005461,8216.42081091744
1.9200000000000003e-07,-8.586678268109203,-0.03867975362955079,8244.33931503692
2.0000000000000002e-07,-8.567069433878713,-0.03861364160208504,8283.667551400531
2.08e-07,-8.546820513916911,-0.03854734096063848,8291.492810240528
2.16e-07,-8.52711325880826,-0.03848091875000942,8314.05984702427
2.2400000000000002e-07,-8.507370519089152,-0.03841418837563869,8368.533745658844
2.32e-07,-8.488494529281219,-0.03834710137140702,8403.217312259356
2.4000000000000003e-07,-8.467831034929883,-0.038279895221298814,8398.320214791744
2.48e-07,-8.447451522523894,-0.038212588503993124,8428.35911162916
2.56e-07,-8.42665289558191,-0.038144857506201696,8504.390336229411
2.6400000000000003e-07,-8.405851045804315,-0.03807679471743544,8511.306855333152
2.72e-07,-8.385178130201316,-0.03800871617718043,8508.32820841986
2.8e-07,-8.365215670415472,-0.03794053807943876,8536.19622699844
2.8800000000000004e-07,-8.344186888889467,-0.03787216874246814,8556.138015655213
2.96e-07,-8.323364138405903,-0.037803499925268894,8611.066284157918
3.04e-07,-8.30220269421978,-0.037734471651018404,8646.00227846295
3.1200000000000004e-07,-8.281186669269049,-0.037665223865636074,8665.94406711972
3.2e-07,-8.260034413713793,-0.03759584825086418,8677.959625854688
3.28e-07,-8.23916794537235,-0.037526387618441404,8687.198479839975
3.3600000000000004e-07,-8.217177383204852,-0.03745668102046334,8739.45101467481
3.44e-07,-8.196376994679055,-0.03738669796366329,8756.313185336485
3.5200000000000003e-07,-8.174988224272063,-0.03731657435511737,8774.588951143453
3.6000000000000005e-07,-8.15393860429072,-0.037246221946100076,8813.513303179838
3.68e-07,-8.133450236489272,-0.037175557334497844,8852.639597379834
3.7600000000000003e-07,-8.112208103027498,-0.03710473803519827,8852.185227511703
3.8400000000000005e-07,-8.091565102022711,-0.03703385391246419,8868.845456009769
3.92e-07,-8.069663631219477,-0.03696273937372142,8909.78922968228
4.0000000000000003e-07,-8.04811602383454,-0.03689132293144405,8944.321339660086
4.08e-07,-8.026989968807909,-0.03681968152559642,8966.03012224847
4.16e-07,-8.006368769723581,-0.0367478452455609,8993.03988663169
4.2400000000000004e-07,-7.984529397753136,-0.03667575976889548,9028.329279723042
4.32e-07,-7.9621662214017785,-0.03660353172106255,9028.682678509367
4.4e-07,-7.939891983081548,-0.03653115524573936,9065.436152286911
4.4800000000000004e-07,-7.9180138252510694,-0.03645851301452887,9095.121650338004
4.56e-07,-7.896726499137382,-0.03638560018081912,9133.086777097225
4.64e-07,-7.87505158395766,-0.036312536496313164,9132.834349392711
4.7200000000000004e-07,-7.852821058253138,-0.03623939667961153,9152.11982601774
4.800000000000001e-07,-7.830779549509051,-0.036165956372970424,9207.9568342567
4.88e-07,-7.808142096851141,-0.03609226384056697,9215.176266605862
4.96e-07,-7.786206504835603,-0.036018520620680464,9220.628705023413
5.040000000000001e-07,-7.764192830207916,-0.03594447771862314,9290.096809306242
5.12e-07,-7.741860474911412,-0.03587007334009295,9310.997823240177
5.2e-07,-7.718930162930478,-0.03579557485651452,9313.623071367145
5.280000000000001e-07,-7.695513852800217,-0.03572101114561725,9327.304652951916
5.36e-07,-7.672915852411792,-0.03564614452147455,9389.351382721976
5.44e-07,-7.6506801481095374,-0.03557091561309033,9417.875713332294
5.520000000000001e-07,-7.6282390094972685,-0.035495601485113076,9410.65628098314
5.6e-07,-7.605453562830262,-0.03542016235493653,9449.12626315139
5.68e-07,-7.582923899006889,-0.03534445969023648,9476.539911861837
5.760000000000001e-07,-7.5596008977761535,-0.03526864252432966,9477.751564843518
5.84e-07,-7.536670072500492,-0.03519268622027211,9511.324449544161
5.92e-07,-7.5142371289115495,-0.035116414482554995,9556.609979734349
6.000000000000001e-07,-7.492005765772142,-0.03503980570336681,9595.584817311636
