Bmax (T) =,0.45686041073571976,Freq(Hz) =,10000.0,Hc =,13.708343608520702,Br (T) =,0.17728929651251188,Hmax =,93.75522490543102,µr =,3877.7354939378642,W(J/m³) =,24.136755776781023,P(W/m³) =,241367.5577678102
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,-89.82336333789995,-0.33570452307281373,5365.603287194347
4e-08,-89.40959278975025,-0.3354880612676371,5457.486971638207
8e-08,-88.9804662588376,-0.33526637925753106,5626.613533664
1.2000000000000002e-07,-88.53687624980005,-0.3350352665483843,5929.021923674294
1.6e-07,-88.07972218255667,-0.3347995596550153,5856.322744773656
2e-07,-87.60856005411155,-0.3345588445959887,6179.4302065542715
2.4000000000000003e-07,-87.12317737617455,-0.33431111204677666,6207.197254051043
2.8e-07,-86.62476354654798,-0.3340608047349785,6308.1683358574855
3.2e-07,-86.11200813821218,-0.33380524692692637,6469.722066747792
3.6e-07,-85.58677557827657,-0.3335447617300821,6554.537775465205
4e-07,-85.04907482646466,-0.3332811161383773,6627.741809774877
4.4e-07,-84.49843095191638,-0.3330134115091839,6757.489649896153
4.800000000000001e-07,-83.9354790666465,-0.3327437278467871,6726.693469945189
5.2e-07,-83.35917923204529,-0.33247370088271205,6774.65473380325
5.6e-07,-82.77199622560754,-0.3322015030403783,6835.237382887114
6e-07,-82.17100938024726,-0.3319293455864772,6772.63531216712
6.4e-07,-81.55945253049698,-0.3316604293043021,6673.178796587776
6.800000000000001e-07,-80.93655744321156,-0.3313862322345485,7036.674691090967
7.2e-07,-80.3023013936321,-0.3311045027220922,7049.800931725806
7.6e-07,-79.65943458082654,-0.3308172904798938,7310.811178195457
8e-07,-79.00535574507198,-0.33052391900170514,7357.762731235453
8.4e-07,-78.34033729515595,-0.3302277304303341,7451.665837315446
8.8e-07,-77.66652516736319,-0.32992672553836094,7598.578761343819
9.2e-07,-76.98552444609683,-0.3296162596560225,7924.715355578626
9.600000000000001e-07,-76.29534622743675,-0.32929591880188336,8092.327351377323
1e-06,-75.59711616191194,-0.3289672175421707,8342.735634257298
1.04e-06,-74.8934224422903,-0.328630802091808,8478.03688387793
1.08e-06,-74.18265667636659,-0.328288782746405,8622.930386270174
1.12e-06,-73.46633788103158,-0.32794148261342354,8742.076262801776
1.1600000000000001e-06,-72.74475304963251,-0.3275880636328847,8928.872764143696
1.2e-06,-72.01873612839759,-0.32722807143492016,9070.737134081748
1.24e-06,-71.28879458189823,-0.3268619401951818,9235.82485283528
1.28e-06,-70.55408505335762,-0.32648550990509917,9585.689651294602
1.32e-06,-69.8178344585321,-0.3261047479556071,9452.4078233101
1.3600000000000001e-06,-69.08010901113089,-0.3257153933670533,10015.321604381017
1.4e-06,-68.3417516450634,-0.3253149117652844,10008.758484063597
1.44e-06,-67.60254477316647,-0.32491052258264963,10210.700647676482
1.48e-06,-66.8652871185519,-0.3244994794057237,10341.458198615826
1.52e-06,-66.1296674577404,-0.3240808230092297,10591.361626086771
1.56e-06,-65.3944189942008,-0.3236533821286185,10780.68240447385
1.6e-06,-64.66014292055871,-0.32321719715232283,11028.566410308666
1.64e-06,-63.92523647119253,-0.3227712583695247,11268.372729598967
1.68e-06,-63.19013504584171,-0.32231758520186016,11415.28565362734
1.72e-06,-62.455181711480044,-0.32185759124447455,11584.412215653134
1.76e-06,-61.71839002101243,-0.3213910846523124,11740.917392453117
1.8000000000000001e-06,-60.97834030082784,-0.3209153493032732,12045.850059508572
1.84e-06,-60.23727822277897,-0.32042968849689235,12237.190259531777
1.88e-06,-59.493887688704014,-0.31993540476012533,12476.99657882208
1.9200000000000003e-06,-58.74798750862257,-0.31943326547319373,12629.967767758842
1.96e-06,-58.00106374371982,-0.3189188380056062,13091.40561161428
2e-06,-57.25189581321142,-0.31839311187396463,13194.900970465886
2.04e-06,-56.501333310296076,-0.31786198378944636,13361.503255446514
2.08e-06,-55.74875251853897,-0.31731866849535406,13804.261449167767
2.12e-06,-54.99449464482098,-0.31676489259718665,13884.533459203887
2.16e-06,-54.239098765679344,-0.31619992910315503,14363.641242375457
2.2e-06,-53.48337371390625,-0.3156181438268945,14725.62257065155
2.24e-06,-52.724893696195366,-0.31502383813649,14989.661949575395
2.28e-06,-51.964525631080704,-0.3144171231001314,15346.08986835214
2.3200000000000002e-06,-51.20382492040434,-0.3137996344493441,15528.34267101277
2.36e-06,-50.44100947739405,-0.3131738661698487,15760.071303758552
2.4e-06,-49.67771732730582,-0.312537909908199,16037.741778726275
2.44e-06,-48.91307402910763,-0.31188828216207276,16443.645527588167
2.48e-06,-48.146767312635795,-0.31122087340844035,16926.792154031995
2.52e-06,-47.38035316423304,-0.3105405403563367,17089.8604511494
2.56e-06,-46.61365716766206,-0.3098472224231128,17576.036210047416
2.6e-06,-45.84640110669703,-0.30913641629851996,17964.270019593194
2.64e-06,-45.08031620955809,-0.3084120093692078,18256.07644601381
2.68e-06,-44.314134835726726,-0.3076724769718411,18720.543422323444
2.7200000000000002e-06,-43.55047323051065,-0.3069158501703245,19110.796653505342
2.7600000000000003e-06,-42.787935137896284,-0.3061428357622307,19539.923751182723
2.8e-06,-42.02540306764877,-0.3053475673277068,20223.497975012335
2.84e-06,-41.26364317090261,-0.3045329932223415,20505.20729325231
2.88e-06,-40.50121644183829,-0.30369994140900564,21147.383373541285
2.92e-06,-39.74242409105777,-0.30284718004050115,21490.685051683187
2.96e-06,-38.98488267316171,-0.3019744869804481,22143.967950970877
3e-06,-38.227569424600446,-0.30107495580685084,22832.59072889081
