entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
1.4117448,-0.00061554514,0,2.408071,14208.964,15707.946,0,-0.1010101,-1.201442,-18.633112,-0.085419595,-14.786263,4796.6567,-0.056888334,-20.603981
1.4117526,-0.00038750138,0.00025132715,2.4583819,14209.769,15707.946,1.6e-08,-0.1010101,-1.2018298,-18.633112,-0.085342132,-14.792036,4798.2188,-0.056662496,-20.564939
1.4117591,-0.00015945621,0.00050265272,2.5086272,14210.496,15707.848,3.2e-08,-0.1010101,-1.2026337,-18.633112,-0.085264631,-14.797888,4801.458,-0.055847652,-20.525679
1.4117645,6.8617584e-05,0.00075397507,2.5588078,14211.428,15707.649,4.8e-08,-0.1010101,-1.2044079,-18.633112,-0.085187048,-14.803814,4808.606,-0.055521104,-20.4862
1.4117686,0.00029668835,0.0010052928,2.6089251,14211.772,15707.352,6.4e-08,-0.1010101,-1.2068676,-18.633112,-0.085109331,-14.809813,4818.5161,-0.055770744,-20.446505
1.4117709,0.00052478554,0.001256604,2.6589801,14210.52,15706.954,8e-08,-0.1010101,-1.209856,-18.633112,-0.085031435,-14.815885,4830.5566,-0.054965667,-20.406591
1.4117717,0.00075285905,0.0015079073,2.7089739,14209.112,15706.458,9.6e-08,-0.1010101,-1.2136996,-18.633112,-0.084953316,-14.822024,4846.042,-0.054623861,-20.366465
1.4117706,0.00098092749,0.0017592012,2.7589073,14207.805,15705.863,1.12e-07,-0.1010101,-1.2182235,-18.633112,-0.084874928,-14.828232,4864.269,-0.054537188,-20.326122
1.4117676,0.0012089581,0.0020104838,2.8087816,14205.556,15705.169,1.28e-07,-0.1010101,-1.2232621,-18.633112,-0.084796235,-14.834505,4884.5693,-0.055065159,-20.285566
1.4117625,0.0014369761,0.0022617539,2.858598,14202.454,15704.375,1.44e-07,-0.1010101,-1.2285719,-18.633112,-0.084717207,-14.840841,4905.9629,-0.054650106,-20.244799
1.4117551,0.0016649354,0.0025130096,2.9083574,14199.775,15703.482,1.6e-07,-0.1010101,-1.2347964,-18.633112,-0.084637806,-14.847239,4931.0415,-0.054885708,-20.203819
1.4117453,0.0018928644,0.0027642495,2.9580607,14197.149,15702.49,1.76e-07,-0.1010101,-1.2415767,-18.633112,-0.084557988,-14.853695,4958.3594,-0.053329263,-20.16263
1.4117329,0.0021207349,0.0030154716,3.0077093,14193.176,15701.398,1.92e-07,-0.1010101,-1.2488676,-18.633112,-0.084477715,-14.860209,4987.7349,-0.054108705,-20.121231
1.4117178,0.0023485685,0.0032666749,3.0573039,14189.492,15700.208,2.08e-07,-0.1010101,-1.2568637,-18.633112,-0.084396951,-14.866776,5019.9507,-0.053846858,-20.079622
1.4116997,0.0025763251,0.0035178578,3.1068459,14187.814,15698.919,2.24e-07,-0.1010101,-1.2651238,-18.633112,-0.084315665,-14.873395,5053.231,-0.053135775,-20.037807
1.4116786,0.0028040546,0.0037690182,3.1563361,14186.028,15697.529,2.4e-07,-0.1010101,-1.2735914,-18.633112,-0.084233835,-14.880065,5087.3467,-0.053245645,-19.995787
1.4116541,0.0030317407,0.0040201549,3.2057755,14185.216,15696.042,2.56e-07,-0.1010101,-1.2821319,-18.633112,-0.084151462,-14.886782,5121.7568,-0.053851131,-19.953562
1.4116263,0.0032594218,0.0042712661,3.2551656,14184.921,15694.455,2.72e-07,-0.1010101,-1.2908403,-18.633112,-0.084068529,-14.893544,5156.8428,-0.051332135,-19.911131
1.4115949,0.0034870785,0.0045223506,3.304507,14182.434,15692.769,2.88e-07,-0.1010101,-1.299901,-18.633112,-0.083985023,-14.900349,5193.3486,-0.051779535,-19.868498
1.4115597,0.0037147284,0.0047734063,3.3538008,14180.56,15690.983,3.04e-07,-0.1010101,-1.3090204,-18.633112,-0.083900928,-14.907193,5230.0908,-0.052276988,-19.825663
1.4115206,0.0039423276,0.0050244317,3.403048,14180.156,15689.099,3.2e-07,-0.1010101,-1.3182561,-18.633112,-0.083816253,-14.914076,5267.3018,-0.051730704,-19.782627
1.4114773,0.0041699247,0.0052754255,3.45225,14177.53,15687.115,3.36e-07,-0.1010101,-1.3271875,-18.633112,-0.083730981,-14.920994,5303.2861,-0.051742911,-19.739393
1.4114298,0.0043974817,0.0055263862,3.5014074,14175.081,15685.032,3.52e-07,-0.1010101,-1.3365386,-18.633112,-0.08364512,-14.927944,5340.9614,-0.051730704,-19.695959
1.4113778,0.0046250136,0.0057773115,3.5505214,14173.425,15682.851,3.68e-07,-0.1010101,-1.3456479,-18.633112,-0.083558671,-14.934924,5377.6631,-0.051166113,-19.652328
1.411321,0.004852497,0.0060282005,3.5995929,14171.597,15680.57,3.84e-07,-0.1010101,-1.354739,-18.633112,-0.083471633,-14.941932,5414.291,-0.051172215,-19.608501
1.4112597,0.0050799679,0.0062790518,3.6486228,14170.521,15678.19,4e-07,-0.1010101,-1.3629971,-18.633112,-0.083384037,-14.948964,5447.563,-0.05109714,-19.56448
1.4111931,0.0053074006,0.006529863,3.6976125,14170.256,15675.711,4.16e-07,-0.1010101,-1.3708783,-18.633112,-0.083295919,-14.956018,5479.3164,-0.050350659,-19.520264
1.4111215,0.005534838,0.0067806332,3.7465625,14169.136,15673.134,4.32e-07,-0.1010101,-1.3790137,-18.633112,-0.083207279,-14.963092,5512.0942,-0.050514847,-19.475857
1.4110445,0.0057622488,0.0070313606,3.7954741,14167.926,15670.456,4.48e-07,-0.1010101,-1.3871537,-18.633112,-0.083118118,-14.970181,5544.8906,-0.050014343,-19.431257
