entree,ChampB,ChampBdes,ChampH2,derivChampB,derivChampBdes,timeC,ih,v2_for_integration,ChampH23,ChampB_brut,ChampH2_brut,derivChampB_brut,ih_probe,ChampH2_probe_brut
1.0393962,-0.00020842777,0,2.1910839,10592.281,15707.946,0,-0.1010101,-1.2329144,-18.633112,-0.060301498,-13.833069,4923.7007,-0.023112888,-14.667173
1.0394315,-3.8247148e-05,0.00025132715,2.2317901,10592.979,15707.946,1.6e-08,-0.1010101,-1.2329718,-18.633112,-0.060222019,-13.834282,4923.9316,-0.02229072,-14.634467
1.0394716,0.0001319326,0.00050265272,2.2724693,10592.426,15707.848,3.2e-08,-0.1010101,-1.2335259,-18.633112,-0.060142517,-13.835385,4926.1641,-0.021794489,-14.601631
1.0395169,0.00030211764,0.00075397507,2.3131223,10592.649,15707.649,4.8e-08,-0.1010101,-1.2341452,-18.633112,-0.060062978,-13.836375,4928.6592,-0.022550127,-14.568667
1.0395672,0.00047229318,0.0010052928,2.3537502,10592.212,15707.352,6.4e-08,-0.1010101,-1.2351062,-18.633112,-0.059983391,-13.837251,4932.5317,-0.021901913,-14.535575
1.039623,0.00064247637,0.001256604,2.3943541,10593.311,15706.954,8e-08,-0.1010101,-1.2361219,-18.633112,-0.059903737,-13.838009,4936.6235,-0.022117374,-14.502356
1.0396843,0.00081266183,0.0015079073,2.4349351,10593.551,15706.458,9.6e-08,-0.1010101,-1.2373859,-18.633112,-0.059824012,-13.838645,4941.7163,-0.021441083,-14.46901
1.0397512,0.00098286371,0.0017592012,2.4754941,10594.19,15705.863,1.12e-07,-0.1010101,-1.2389239,-18.633112,-0.059744194,-13.839159,4947.9126,-0.022017883,-14.435538
1.0398239,0.0011530635,0.0020104838,2.5160322,10593.872,15705.169,1.28e-07,-0.1010101,-1.2407813,-18.633112,-0.059664268,-13.839547,4955.3965,-0.022081362,-14.401941
1.0399024,0.0013232711,0.0022617539,2.5565505,10594.191,15704.375,1.44e-07,-0.1010101,-1.2429013,-18.633112,-0.059584215,-13.839807,4963.938,-0.021149937,-14.36822
1.039987,0.0014934718,0.0025130096,2.59705,10593.827,15703.482,1.6e-07,-0.1010101,-1.2450781,-18.633112,-0.059504021,-13.839935,4972.708,-0.021889096,-14.334375
1.0400777,0.001663677,0.0027642495,2.6375318,10593.573,15702.49,1.76e-07,-0.1010101,-1.2476913,-18.633112,-0.059423674,-13.83993,4983.2368,-0.020194098,-14.300407
1.0401745,0.0018338703,0.0030154716,2.6779964,10593.522,15701.398,1.92e-07,-0.1010101,-1.2504927,-18.633112,-0.059343155,-13.839788,4994.5234,-0.019927977,-14.266317
1.0402777,0.0020040707,0.0032666749,2.7184453,10593.522,15700.208,2.08e-07,-0.1010101,-1.2534366,-18.633112,-0.059262447,-13.839508,5006.3848,-0.020463882,-14.232106
1.0403872,0.0021742589,0.0035178578,2.7588794,10591.963,15698.919,2.24e-07,-0.1010101,-1.2564659,-18.633112,-0.059181549,-13.839086,5018.5894,-0.020162968,-14.197773
1.040503,0.0023444362,0.0037690182,2.7992995,10591.056,15697.529,2.4e-07,-0.1010101,-1.2597717,-18.633112,-0.059100445,-13.838518,5031.9087,-0.020632954,-14.163321
1.0406255,0.0025145882,0.0040201549,2.8397067,10589.861,15696.042,2.56e-07,-0.1010101,-1.2633233,-18.633112,-0.059019119,-13.837805,5046.2183,-0.019981079,-14.128749
1.0407542,0.0026847324,0.0042712661,2.8801017,10589.79,15694.455,2.72e-07,-0.1010101,-1.2672037,-18.633112,-0.058937557,-13.836942,5061.8525,-0.020702535,-14.094058
1.0408895,0.0028548641,0.0045223506,2.9204855,10589.574,15692.769,2.88e-07,-0.1010101,-1.271322,-18.633112,-0.058855735,-13.835926,5078.4453,-0.019609364,-14.05925
1.0410312,0.0030250007,0.0047734063,2.9608593,10589.218,15690.983,3.04e-07,-0.1010101,-1.275705,-18.633112,-0.058773637,-13.834755,5096.104,-0.018788416,-14.024323
1.0411794,0.0031951221,0.0050244317,3.0012236,10588.003,15689.099,3.2e-07,-0.1010101,-1.2801236,-18.633112,-0.058691259,-13.833427,5113.9072,-0.019189429,-13.989282
1.0413342,0.0033652352,0.0052754255,3.0415795,10587.236,15687.115,3.36e-07,-0.1010101,-1.2847292,-18.633112,-0.058608588,-13.831939,5132.4629,-0.018763389,-13.954123
1.0414952,0.0035353254,0.0055263862,3.0819275,10585.621,15685.032,3.52e-07,-0.1010101,-1.2896351,-18.633112,-0.058525611,-13.830288,5152.2285,-0.018358715,-13.918851
1.0416626,0.0037053977,0.0057773115,3.1222692,10583.468,15682.851,3.68e-07,-0.1010101,-1.2948846,-18.633112,-0.058442306,-13.828471,5173.3789,-0.018597979,-13.883464
1.0418364,0.0038754311,0.0060282005,3.1626046,10581.717,15680.57,3.84e-07,-0.1010101,-1.3001219,-18.633112,-0.058358662,-13.826487,5194.48,-0.018364819,-13.847964
1.0420163,0.0040454417,0.0062790518,3.202935,10579.812,15678.19,4e-07,-0.1010101,-1.305352,-18.633112,-0.058274683,-13.824331,5215.5522,-0.01838374,-13.812351
