Bmax (T) =,0.024761550498848088,Freq(Hz) =,100000.0,Hc =,2.331346869748976,Br (T) =,0.005603557992524726,Hmax =,10.349990905246214,µr =,1903.829286706755,W(J/m³) =,0.1833863558528357,P(W/m³) =,18338.63558528357
temps (s),ChampH (A/m),ChampB (T),dB/dt (T/s)
0.0,2.3443371776447677,3.105872305263718e-05,15498.053660105523
4e-09,2.369838656981193,9.326169983167681e-05,15497.649123233992
8e-09,2.3961367868050045,0.00015546459809382478,15497.623888825376
1.2000000000000002e-08,2.4234128917202606,0.00021766702773968482,15497.790080870393
1.6e-08,2.451216087240204,0.0002798684309382225,15498.246439405757
2e-08,2.4794996140435517,0.0003420683804213097,15498.643986922323
2.4000000000000003e-08,2.5067701519464443,0.0004042665678371367,15498.868077411145
2.8000000000000003e-08,2.5329240142240472,0.00046646267763989093,15499.164747653098
3.2e-08,2.5577192971803786,0.000528656263273518,15499.645327747838
3.6000000000000005e-08,2.580958315518611,0.0005908468867528136,15500.278024914052
4e-08,2.6032783004361297,0.000653034056702248,15501.124831852127
4.4000000000000004e-08,2.6247104980424636,0.0007152173444292597,15501.333145920928
4.8000000000000006e-08,2.6474627101902626,0.000777396319863558,15500.664707696424
5.2e-08,2.671637975530646,0.00083957058365328,15499.518168565572
5.6000000000000005e-08,2.697132569569687,0.0009017396782840801,15497.844932970895
6.000000000000001e-08,2.7241250328138,0.0009639032705353693,15496.242748192888
6.4e-08,2.7518209897086785,0.0010260611423079308,15494.784272200834
6.8e-08,2.78026145478657,0.0010882130685535014,15493.432818567175
7.200000000000001e-08,2.8076538190567426,0.0011503586511203289,15492.331097942451
7.6e-08,2.8339048460886493,0.0012124975510669736,15491.346594222776
8e-08,2.859479966455413,0.0012746295244721417,15490.436113831427
8.400000000000001e-08,2.8842166032186904,0.0013367542057167489,15489.579725733549
8.800000000000001e-08,2.9079114870858698,0.0013988709147265024,15488.85359040173
9.2e-08,2.9304042726214505,0.0014609791771334113,15487.654823459285
9.600000000000001e-08,2.952978922203539,0.001523078756112105,15485.789615042468
1.0000000000000001e-07,2.9757513328741307,0.001585169358688427,15483.832152035735
1.04e-07,2.9995726124085103,0.0016472504651010478,15481.912768004464
1.08e-07,3.024583954692192,0.0017093216899559049,15479.69719210154
1.1200000000000001e-07,3.050197297635559,0.001771382818082009,15477.064224035668
1.16e-07,3.076586901247705,0.001833433528631766,15474.302178495505
1.2000000000000002e-07,3.1034610174438924,0.0018954731986522452,15471.510876466209
1.24e-07,3.130788253093963,0.0019575012838351593,15468.229039632806
1.28e-07,3.1570091343897446,0.002019517275959507,15464.191466350174
1.3200000000000002e-07,3.1819744987583642,0.0020815207762346433,15460.442641582336
1.36e-07,3.2060315393145347,0.0021435114870144672,15457.322384977371
1.4e-07,3.229050816218978,0.0022054891322970762,15454.262300765955
1.4400000000000002e-07,3.2517630804945803,0.0022674533380280253,15451.225881866536
1.48e-07,3.2740835713658694,0.00232940384522727,15448.038786176676
1.52e-07,3.2971971751883924,0.002391340498066409,15444.632133516856
1.5600000000000002e-07,3.3212197053544843,0.0024532629531496234,15441.087256110368
1.6e-07,3.3464948781098443,0.0025151704212907663,15437.457195701356
1.64e-07,3.3731728530638394,0.002577062261657135,15433.446388918477
1.6800000000000002e-07,3.3995695088502402,0.002638938045346975,15428.854751705327
1.72e-07,3.4257813662053787,0.0027007974308968594,15424.29110746595
1.7600000000000001e-07,3.451110941834104,0.0027626400506699884,15419.929689002192
1.8000000000000002e-07,3.4755549480508603,0.002824465616543758,15415.435096284795
1.84e-07,3.4991870156621276,0.0028862738978407514,15410.753070138202
1.8800000000000002e-07,3.521801269307815,0.002948064612636979,15405.860840557054
1.9200000000000003e-07,3.544801327658039,0.003009837239352137,15400.679245876208
1.96e-07,3.5680499148427063,0.003071591346653736,15395.692691802504
2.0000000000000002e-07,3.5917459949846777,0.003133326611212894,15391.116212656498
2.04e-07,3.6158377695036856,0.0031950426947642972,15386.196828325701
2.08e-07,3.6401686455391844,0.0032567390591595117,15380.615223998328
2.1200000000000002e-07,3.6649806224350625,0.003318415357607724,15375.09809491405
2.16e-07,3.6896778091684292,0.0033800715435095916,15369.81353034438
2.2e-07,3.7143957063774757,0.0034417074636153393,15364.873370670673
2.2400000000000002e-07,3.739063612599602,0.0035033225586520705,15360.484819789699
2.28e-07,3.7637331768596076,0.003564916296900146,15356.1797828973
2.32e-07,3.7881137052275977,0.003626488161827441,15351.830854221105
2.3600000000000002e-07,3.8120687904381416,0.0036880377615210666,15347.484743282523
2.4000000000000003e-07,3.8358822276891,0.00374956480948742,15343.211279636966
2.44e-07,3.85937202064421,0.00381106902112435,15338.717266687394
2.48e-07,3.882485100177631,0.0038725499332892743,15333.899373970637
2.5200000000000003e-07,3.905186680700322,0.003934007247550036,15328.762898925972
2.56e-07,3.9288205559894367,0.00399544089899507,15323.173676700317
2.6e-07,3.95341817747642,0.004056850801402881,15317.510091199967
2.6400000000000003e-07,3.978018538532386,0.0041182366413223224,15311.88488228805
2.68e-07,4.002837128315003,0.004179598096117513,15306.009436425848
2.72e-07,4.027419000512261,0.004240934763961465,15299.66743936801
2.7600000000000004e-07,4.051796731178977,0.004302246283456187,15293.747573954652
2.8e-07,4.075339309780473,0.0043635322746074885,15288.719261332204
2.84e-07,4.098046078948633,0.0044247923150604355,15283.734436534703
2.8800000000000004e-07,4.12115046626728,0.004486025737178147,15278.562695362834
2.92e-07,4.14450000964872,0.004547232142213343,15273.526252035617
2.96e-07,4.168150803886547,0.004608411586178665,15268.815181756992
3.0000000000000004e-07,4.192061752488727,0.004669564135520787,15263.802038250698
3.04e-07,4.216241612308432,0.00473068963903463,15258.218263633604
3.08e-07,4.240693249403073,0.004791787767682929,15252.454457944601
3.1200000000000004e-07,4.265276816055394,0.004852857764657454,15246.666834761201
3.16e-07,4.289993539127234,0.004913898970522884,15240.452177624376
3.2e-07,4.313928784156659,0.004974910944012791,15233.528266199897
3.2400000000000004e-07,4.337196343424746,0.005035893237620047,15226.349894651325
3.28e-07,4.3604178488171055,0.005096845184773308,15218.914664521839
3.32e-07,4.3836053551808085,0.005157766165545721,15211.808945734152
3.3600000000000004e-07,4.406516841034378,0.005218655547660591,15205.550074956263
3.4000000000000003e-07,4.429174798000026,0.0052795128776508046,15199.082228474215
3.44e-07,4.452250790142032,0.005340337910373831,15192.030449911153
3.4800000000000005e-07,4.475621173951872,0.005401130451447158,15184.71505314093
3.5200000000000003e-07,4.499420542426557,0.005461890167632026,15177.162671058735
3.56e-07,4.523631245485448,0.005522616917228827,15169.396149364797
3.6000000000000005e-07,4.547756152118338,0.00558331088239427,15161.39700547174
3.6400000000000003e-07,4.571759543915604,0.0056439719794494905,15153.244063790089
3.68e-07,4.595786303628757,0.005704599345511237,15144.97528693112
3.7200000000000005e-07,4.6199034650625395,0.005765192181909214,15136.691490650855
3.7600000000000003e-07,4.6432579496892075,0.00582574996901555,15128.52715541559
3.8e-07,4.665883183579418,0.005886272136131685,15119.985610919963
3.8400000000000005e-07,4.6882730135220925,0.005946757773414181,15110.769259109615
3.8800000000000003e-07,4.7104855777286465,0.006007206140907926,15101.585128664328
3.92e-07,4.732568829260317,0.006067616822799603,15092.826323165995
3.96e-07,4.75451323796921,0.006127989350563006,15083.628744486577
4.0000000000000003e-07,4.777259413314572,0.006188322828686693,15073.474633151407
4.04e-07,4.8006930045059075,0.006248616594205315,15063.325665256643
4.08e-07,4.824801862484644,0.006308870436643608,15053.650054885613
4.1200000000000004e-07,4.849612694309472,0.006369084367255298,15043.852686092587
4.16e-07,4.874028204463009,0.00642925860721832,15033.791535230303
4.2e-07,4.89800702860531,0.006489393037594024,15023.572141338618
4.2400000000000004e-07,4.921176392031275,0.006549486551560056,15013.23299333822
4.28e-07,4.943619284509198,0.0066095381621585035,15002.339470675048
4.32e-07,4.965447676193737,0.006669547363257781,14990.51930238604
4.3600000000000004e-07,4.98665471119163,0.006729513768789571,14978.393378974028
4.4e-07,5.008708588930001,0.006789436913596601,14966.007988782438
4.44e-07,5.031616706067671,0.006849316410022495,14953.905191019352
4.4800000000000004e-07,5.054191922777626,0.0069091518982901225,14942.560194665099
4.52e-07,5.076416621087203,0.006968943051815941,14931.45992607672
4.56e-07,5.098968622563044,0.0070286894381601725,14920.690949920805
4.6000000000000004e-07,5.121856301466692,0.007088390573127223,14909.709706318567
4.64e-07,5.144565489462263,0.0071480457310163165,14898.1841640658
4.68e-07,5.167106789779302,0.007207654425587279,14886.072020361815
4.7200000000000004e-07,5.190571673552204,0.007267216627303729,14873.107817471302
4.7600000000000003e-07,5.214905248007802,0.007326732152922459,14859.979657738933
4.800000000000001e-07,5.237956152599462,0.007386200084785844,14846.889403095716
4.84e-07,5.259758722559927,0.007445619864031063,14833.859853586902
4.88e-07,5.281221150819475,0.0075049919025631275,14821.053683767268
4.92e-07,5.30229268822098,0.007564316476677312,14808.346637848466
4.96e-07,5.323184267380895,0.007623593001901375,14795.808365197165
5.000000000000001e-07,5.343970692228962,0.007682820815439323,14783.090148946798
5.040000000000001e-07,5.365382902126572,0.0077419992441680055,14769.956694582923
5.08e-07,5.387374671758429,0.007801127642431966,14756.732029988267
5.12e-07,5.410336308969697,0.007860205274640026,14743.494427676333
5.16e-07,5.4342888985472175,0.007919231768879641,14730.192953348705
5.2e-07,5.457793250685364,0.007978207357599257,14716.790056734835
5.24e-07,5.480846062489529,0.008037132509860578,14703.596905985552
5.280000000000001e-07,5.503595196751898,0.00809600785995887,14690.92184639706
5.32e-07,5.526053359773044,0.008154833757340928,14678.164493616328
5.36e-07,5.5478678647672055,0.008213609699846266,14665.077050546062
5.4e-07,5.5690621978582495,0.00827233487376263,14651.826928402194
5.44e-07,5.590164389399991,0.008331007930667296,14638.283121567247
5.48e-07,5.611103955672476,0.008389627719693715,14624.783918735478
5.520000000000001e-07,5.631998714618324,0.008448193694650042,14611.526498298004
5.560000000000001e-07,5.6528439700267015,0.00850670572057061,14598.46848649934
5.6e-07,5.6737939216171025,0.00856516403806902,14585.849260998968
5.64e-07,5.694836490883976,0.008623568951914977,14573.307281645684
5.68e-07,5.716185005781658,0.00868192061416071,14560.619407277312
5.72e-07,5.737936979013285,0.008740219077535609,14547.781706144555
5.760000000000001e-07,5.760315443753957,0.0087984640276057,14534.770001449073
5.800000000000001e-07,5.783383476080532,0.008856655034747226,14521.594899451677
5.84e-07,5.806266342339758,0.008914791427080892,14508.128031716979
5.88e-07,5.828898993505463,0.008972872704314178,14494.697526258813
5.92e-07,5.850588172449784,0.009030898702764181,14481.692086127861
5.96e-07,5.87123962965171,0.009088869366301175,14468.504241678402
6.000000000000001e-07,5.891353763105832,0.009146784582006654,14454.57078977067
6.040000000000001e-07,5.910827119292459,0.009204644329410549,14440.647540430571
6.08e-07,5.930802752887448,0.009262448651555554,14427.149820478864
6.12e-07,5.951379649335126,0.009320197397325161,14413.798625072317
6.16e-07,5.972377328808615,0.009377889796908923,14400.77964622353
6.2e-07,5.993896666051883,0.009435525118582134,14387.570346429755
6.240000000000001e-07,6.015785132817952,0.009493102770362503,14373.757688862603
6.280000000000001e-07,6.038102176984806,0.009550622392714219,14359.677516981561
6.32e-07,6.06020629699709,0.009608084051267991,14345.351534833733
6.36e-07,6.082060806136865,0.009665487876647519,14330.69902767616
6.4e-07,6.103638315896364,0.009722833793251532,14315.478666745936
6.44e-07,6.124806713871549,0.009780121469437315,14300.279787793568
6.480000000000001e-07,6.145592729089714,0.009837349730940824,14285.639192609822
6.520000000000001e-07,6.165996118206346,0.009894517430763217,14271.170690867351
6.56e-07,6.186083300327851,0.009951623967212136,14256.771774415747
6.6e-07,6.205771981921578,0.010008668953542525,14242.366473492571
6.64e-07,6.225577531484953,0.010065651927519004,14228.000693944085
6.68e-07,6.24566026150057,0.010122572601045078,14213.50716190722
6.720000000000001e-07,6.2659816469855905,0.010179431093074653,14198.767700089
6.760000000000001e-07,6.286593181494716,0.010236227297089309,14183.561037599622
6.800000000000001e-07,6.3077957724137095,0.010292959882041685,14167.492947396151
6.84e-07,6.329652402030402,0.010349627755416407,14151.20960664059
6.88e-07,6.3509747562960985,0.01040623115336493,14135.063043690481
6.92e-07,6.371661100311623,0.01046277045997079,14118.852402084354
6.960000000000001e-07,6.3924476623789515,0.010519245548885134,14102.606406661336
7.000000000000001e-07,6.413243066639001,0.010575655981640725,14086.227087581667
7.040000000000001e-07,6.434069951058665,0.0106320004442407,14069.571557837859
7.08e-07,6.45486732911298,0.010688277676968228,14052.664286733765
7.12e-07,6.4753336714512955,0.010744486981134947,14035.453117619812
7.16e-07,6.495445495329545,0.010800627881903653,14018.245384439428
7.200000000000001e-07,6.515304666613548,0.010856699961135577,14001.336854334042
7.240000000000001e-07,6.535096169369245,0.010912703187156633,13984.379350780187
7.280000000000001e-07,6.554524581178969,0.010968638349355499,13967.149308714701
7.32e-07,6.573660370553652,0.011024506071381123,13949.674104287698
7.36e-07,6.592964952206239,0.011080305641364648,13931.973407858255
7.4e-07,6.612506046037767,0.011136036088161215,13914.211552860643
7.440000000000001e-07,6.632527713314272,0.011191696643840059,13896.444826361996
7.480000000000001e-07,6.652849840239559,0.011247286569584784,13878.536656579872
7.520000000000001e-07,6.674035504436339,0.011302804830089006,13860.349746828188
7.56e-07,6.695917133644479,0.011358250445302203,13842.064779710898
7.6e-07,6.716996080463487,0.011413622617529437,13823.814465437334
7.64e-07,6.737275438241302,0.011468921002725025,13805.562295493404
7.680000000000001e-07,6.756761159961703,0.011524146079339652,13787.436888796488
7.720000000000001e-07,6.775548208280277,0.011579298357380422,13769.202221679103
7.760000000000001e-07,6.79357318080195,0.011634377689848147,13750.536625360073
7.8e-07,6.81100620828386,0.011689383742579678,13731.779130681538
7.84e-07,6.8288885462023,0.011744315793692827,13713.18301786304
7.88e-07,6.847278659762852,0.011799173174586432,13694.536999221242
7.92e-07,6.866583769844777,0.011853955643104935,13675.64983108931
7.960000000000001e-07,6.886754941390393,0.011908663218772708,13656.945035065743
8.000000000000001e-07,6.907136690421567,0.011963296012732088,13638.950409228495
8.04e-07,6.927528656541884,0.012017853990418341,13620.964087529477
8.08e-07,6.947785299800684,0.012072336444310435,13602.504744482141
